time,time_avg,tc_num,opr
[903.71|1002.22|11693.96|11445.11|12257.78],7460.56,128,modmul
[12260.76|857.2|1065.22|916.21|11104.73],5240.82,256,modmul
[2442.18|12719.36|11822.93|139.35|12664.35],7957.63,384,modmul
[1435.84|1412.89|1845.91|11553.73|1441.64],3538.0,512,modmul
[3292.39|14444.05|3178.91|3548.88|3121.18],5517.08,640,modmul
[4177.77|3841.4|15281.49|12480.33|3687.7],7893.74,768,modmul
[5218.57|3903.6|4769.77|4873.55|15258.16],6804.73,896,modmul
[23326.13|18933.23|16937.04|20258.95|17930.48],19477.17,1024,modmul
[23913.65|23556.6|20245.92|29732.53|52570.55],30003.85,1152,modmul
[50395.67|22658.01|25791.05|27608.88|61383.38],37567.4,1280,modmul
[27478.83|55533.32|62240.8|56534.3|52643.6],50886.17,1408,modmul
[61810.18|28995.95|66899.46|25854.93|27479.95],42208.09,1536,modmul
[29979.32|30408.12|33480.03|31774.32|76118.43],40352.04,1664,modmul
[31366.19|34887.14|87113.64|33140.15|34123.62],44126.15,1792,modmul
[75687.56|34239.77|100764.33|34864.07|34617.83],56034.71,1920,modmul
[133411.69|52211.07|58801.82|176132.99|53842.82],94880.08,2048,modmul
[57780.72|54866.44|252602.75|230380.68|55245.51],130175.22,2176,modmul
[59294.7|60825.66|261754.22|274570.3|278385.64],186966.1,2304,modmul
[278596.28|273880.05|66828.81|278508.03|265079.79],232578.59,2432,modmul
[271408.84|61047.07|55719.64|293063.35|309775.55],198202.89,2560,modmul
[301203.9|316735.48|313097.63|313602.08|68374.12],262602.64,2688,modmul
[331903.34|323505.33|74902.98|312062.8|66758.34],221826.56,2816,modmul
[62138.71|65613.86|65046.42|73839.06|309693.1],115266.23,2944,modmul
[78333.53|378525.56|356671.93|70480.68|81965.69],193195.48,3072,modmul
[91289.18|99330.93|460425.46|86873.91|84007.09],164385.31,3200,modmul
[481837.49|90385.13|470244.51|92270.81|482259.52],323399.49,3328,modmul
[88664.63|103279.37|529969.66|98237.88|97995.59],183629.43,3456,modmul
[108657.06|108597.63|104859.6|99596.83|94929.52],103328.13,3584,modmul
[575509.07|113365.27|98531.02|106690.92|506061.5],280031.56,3712,modmul
[622421.3|568645.28|574339.54|116657.6|111176.26],398648.0,3840,modmul
[124703.22|645121.36|116734.05|116555.15|108513.49],222325.45,3968,modmul
[1111501.38|825281.9|267991.46|1120034.37|278528.32],720667.49,4096,modmul
[1455152.32|1236687.94|184864.02|1402309.23|1337099.2],1123222.54,4224,modmul
[1393456.62|1343082.43|185695.4|228817.04|1353598.58],900930.01,4352,modmul
[219982.13|184132.79|200254.81|1434655.26|1400578.9],687920.78,4480,modmul
[213605.89|1448819.0|212725.71|1480006.61|1434661.7],957963.78,4608,modmul
[232307.73|200479.12|1631078.2|1519197.75|1508041.23],1018220.81,4736,modmul
[1668344.61|1631220.96|215047.46|1481596.78|1602663.34],1319774.63,4864,modmul
[1613964.05|1592858.94|218247.26|250649.19|1684429.95],1072029.88,4992,modmul
[220743.81|242168.31|1743638.8|258262.3|1733488.51],839660.35,5120,modmul
[252869.12|284117.71|245578.25|1707909.98|1907873.13],879669.64,5248,modmul
[1927460.93|277779.5|294880.7|1727937.72|273837.25],900379.22,5376,modmul
[1941100.48|263326.99|285302.84|307476.94|2030477.35],965536.92,5504,modmul
[296669.13|2103373.56|303753.53|302260.35|2055959.16],1012403.15,5632,modmul
[2083459.71|2003840.93|2148652.44|2185676.5|2247479.79],2133821.87,5760,modmul
[288932.63|297022.83|2197667.04|2117282.86|314265.67],1043034.21,5888,modmul
[2169674.63|311429.42|300326.1|311310.09|281598.23],674867.69,6016,modmul
[2396593.43|2304434.98|300468.78|2143604.88|308143.03],1490649.02,6144,modmul
[2641500.69|359438.78|2581837.4|367967.15|353133.71],1260775.55,6272,modmul
[350803.43|2725600.92|369155.37|348254.22|361707.89],831104.37,6400,modmul
[397579.95|363736.75|2852801.07|366498.97|399288.97],875981.14,6528,modmul
[372682.1|379558.77|2881545.45|2827089.33|2708528.93],1833880.92,6656,modmul
[389892.95|2856067.42|2949121.91|360648.9|390609.56],1389268.15,6784,modmul
[386819.03|2920412.36|2918674.79|2970042.43|3013432.48],2441876.22,6912,modmul
[405876.59|2780250.69|381312.58|418304.34|3057410.88],1408631.02,7040,modmul
[3030617.3|425921.72|465001.89|424189.55|442801.09],957706.31,7168,modmul
[460675.39|3300763.93|450626.78|485483.98|3386253.2],1616760.66,7296,modmul
[461630.83|3405071.37|460236.3|3392118.54|3458992.13],2235609.83,7424,modmul
[444215.39|472251.84|447573.3|459099.06|3456552.87],1055938.49,7552,modmul
