time,time_avg,tc_num,opr
[170.04|177.61|149.85|244.95|165.28],181.55,1024,mul
[188.68|170.56|178.7|263.32|241.11],208.47,2048,mul
[222.14|239.11|206.43|198.06|242.13],221.57,3072,mul
[218.14|290.49|238.24|296.19|229.97],254.61,4096,mul
[312.36|323.62|335.31|385.04|378.05],346.88,5120,mul
[340.32|314.76|335.46|302.85|333.51],325.38,6144,mul
[350.42|333.2|325.0|338.97|391.6],347.84,7168,mul
[577.69|504.24|512.31|510.19|514.51],523.79,8192,mul
[779.26|867.1|710.73|699.89|622.26],735.85,9216,mul
[658.62|633.68|609.66|650.47|654.11],641.31,10240,mul
[613.04|648.64|601.39|646.3|655.7],633.01,11264,mul
[648.86|617.89|683.6|647.25|627.79],645.08,12288,mul
[759.41|780.75|730.48|743.55|729.77],748.79,13312,mul
[767.92|866.84|694.33|680.85|754.77],752.94,14336,mul
[741.19|737.15|861.43|859.1|803.58],800.49,15360,mul
[938.35|930.62|861.3|893.57|811.98],887.16,16384,mul
[1623.74|1745.06|1669.8|1705.73|1696.58],1688.18,17408,mul
[1752.62|1621.59|1591.14|1712.67|1619.05],1659.41,18432,mul
[1671.97|1763.98|1733.73|1716.94|1638.56],1705.04,19456,mul
[1769.28|1839.24|1717.55|1724.85|1772.71],1764.73,20480,mul
[1798.63|1755.56|1784.78|1856.11|1825.6],1804.14,21504,mul
[1812.11|1902.02|1909.22|1956.55|1778.55],1871.69,22528,mul
[1798.87|1813.85|1907.31|1892.27|1921.36],1866.73,23552,mul
[1866.93|1797.61|1825.56|1855.28|2010.79],1871.23,24576,mul
[2271.13|2132.11|2139.09|2217.77|1987.54],2149.53,25600,mul
[2097.7|2165.57|2120.49|2156.53|2133.23],2134.7,26624,mul
[2308.48|2116.69|2088.89|2394.48|2146.16],2210.94,27648,mul
[2112.64|1909.52|1887.94|1864.85|1790.27],1913.04,28672,mul
[1934.23|2464.05|2280.02|2301.52|2275.6],2251.08,29696,mul
[2345.84|2384.79|2344.03|2316.36|2337.71],2345.75,30720,mul
[2277.74|2321.86|2292.91|2317.16|2564.64],2354.86,31744,mul
[2427.93|2320.26|2267.36|2166.98|2034.84],2243.47,32768,mul
[3770.04|3706.96|3902.72|4162.76|3749.77],3858.45,33792,mul
[3695.47|3843.46|3561.08|3764.03|3701.73],3713.15,34816,mul
[4088.26|3825.3|3898.62|3947.32|3850.94],3922.09,35840,mul
[4021.09|4025.62|4131.61|3941.34|4031.27],4030.19,36864,mul
[4451.29|3660.23|4193.24|4225.17|4352.87],4176.56,37888,mul
[4137.57|3904.45|4333.77|3968.65|3763.39],4021.57,38912,mul
[4146.35|4042.38|4040.45|3846.91|3965.85],4008.39,39936,mul
[4120.35|4674.14|4759.51|3988.74|3801.19],4268.79,40960,mul
[4298.1|4511.1|4308.74|4208.82|4205.92],4306.54,41984,mul
[4316.71|4502.31|4348.75|4141.23|4122.94],4286.39,43008,mul
[5784.3|4160.57|4286.38|4336.92|4725.88],4658.81,44032,mul
[4265.6|4107.1|4000.9|4254.69|4168.44],4159.35,45056,mul
[4535.61|4474.38|4703.53|4899.98|4915.69],4705.84,46080,mul
[4397.09|4351.18|4481.58|4353.04|4263.38],4369.25,47104,mul
[4251.51|4685.34|4310.62|4224.36|4256.09],4345.58,48128,mul
[4535.56|4367.15|4454.94|4562.0|4374.42],4458.81,49152,mul
[4953.69|4910.56|5218.9|4867.49|4923.29],4974.79,50176,mul
[5387.32|4826.66|5185.72|5197.89|5268.38],5173.19,51200,mul
[4879.82|5059.6|5594.36|4962.8|4850.42],5069.4,52224,mul
[4813.31|4859.75|4788.74|4644.04|5049.15],4831.0,53248,mul
[5044.99|4790.64|5060.5|5120.73|5835.47],5170.47,54272,mul
[5926.57|5870.62|5776.37|5905.09|5708.68],5837.47,55296,mul
[5096.43|5429.81|5053.37|5164.43|5371.67],5223.14,56320,mul
[5614.03|5632.0|5670.93|5683.9|5622.44],5644.66,57344,mul
[5937.52|5833.56|5901.72|5783.26|5787.94],5848.8,58368,mul
[5504.1|5166.75|5335.95|5221.54|5183.82],5282.43,59392,mul
[5115.83|5091.51|5476.15|5166.71|5542.47],5278.53,60416,mul
[6061.23|6152.94|6508.98|6529.69|5899.64],6230.5,61440,mul
[6093.46|5580.09|5160.13|6271.18|6677.36],5956.44,62464,mul
[7496.2|5617.47|5479.33|5429.32|5897.36],5983.94,63488,mul
[5891.13|5558.9|5966.62|5661.99|5459.75],5707.68,64512,mul
[5327.32|6431.97|6366.46|6863.85|6571.38],6312.2,65536,mul
[12260.43|12139.3|12138.15|10714.1|10999.65],11650.33,66560,mul
[10898.43|10809.13|10821.72|11264.79|11137.7],10986.35,67584,mul
[10715.04|11152.48|10400.81|10528.22|10200.95],10599.5,68608,mul
[10337.88|10656.64|10525.54|10712.29|11278.23],10702.12,69632,mul
[11985.24|10372.19|11168.51|11203.28|10748.12],11095.47,70656,mul
[11349.37|10557.49|10629.65|10506.19|10609.26],10730.39,71680,mul
[10408.12|10478.31|10952.82|10507.77|10629.45],10595.29,72704,mul
[10385.45|11019.14|10633.12|10816.18|10639.02],10698.58,73728,mul
[10717.17|11416.0|11433.35|11529.67|11377.12],11294.66,74752,mul
[10919.86|10925.35|11075.61|11626.12|10891.73],11087.73,75776,mul
[11763.7|11705.99|11453.96|11287.56|11411.55],11524.55,76800,mul
[11205.19|11637.89|12282.86|12156.07|12189.94],11894.39,77824,mul
[12181.04|11904.95|11035.7|11373.57|11174.73],11534.0,78848,mul
[11070.49|11079.86|12173.5|12161.99|12326.56],11762.48,79872,mul
[12322.18|12505.99|12645.74|11350.41|11476.22],12060.11,80896,mul
[11318.61|11028.97|11646.69|12821.95|12203.62],11803.97,81920,mul
[12183.03|11563.2|11410.93|12460.55|11895.91],11902.72,82944,mul
[11239.55|11412.79|11925.81|12233.69|12053.19],11773.01,83968,mul
[11754.82|11759.1|12097.76|12293.46|11896.04],11960.24,84992,mul
[11992.32|12327.14|11593.94|11540.49|12095.69],11909.92,86016,mul
[11945.07|11754.61|13264.57|12879.38|13366.83],12642.09,87040,mul
[12451.23|11842.41|11941.62|12856.86|12114.17],12241.26,88064,mul
[12114.96|13076.77|12451.85|12486.13|11977.75],12421.49,89088,mul
[12452.53|11774.75|12319.26|12917.28|12498.5],12392.46,90112,mul
[13428.28|13643.05|12394.9|14448.95|13435.22],13470.08,91136,mul
[12309.2|12567.12|12833.67|11823.54|12471.73],12401.05,92160,mul
[12091.67|12201.76|12692.56|13006.89|12137.21],12426.02,93184,mul
[12828.83|12980.37|12470.94|12643.59|13131.41],12811.03,94208,mul
[12852.39|13916.58|12914.85|12924.87|13237.01],13169.14,95232,mul
[12241.59|13632.38|14160.22|13959.43|14146.71],13628.07,96256,mul
[14226.22|12360.45|11815.08|12199.73|12267.29],12573.75,97280,mul
[12874.19|12478.08|12376.12|11664.95|12058.86],12290.44,98304,mul
[13529.65|14914.9|15380.17|15341.52|15407.32],14914.71,99328,mul
[15390.94|15350.28|13867.75|13984.83|13552.07],14429.17,100352,mul
[15660.42|15670.64|15619.74|15161.16|14558.17],15334.03,101376,mul
[14072.11|14419.1|15674.16|14667.18|13972.46],14561.0,102400,mul
