time,time_avg,tc_num,opr
[180.01|181.46|176.5|239.15|189.97],193.42,1024,modexp
[213.23|215.35|199.51|342.73|296.19],253.4,2048,modexp
[385.19|389.54|322.5|253.37|297.9],329.7,3072,modexp
[467.91|312.51|351.93|410.5|286.68],365.91,4096,modexp
[408.09|451.62|426.09|411.12|551.4],449.66,5120,modexp
[556.0|636.08|558.98|502.79|573.26],565.42,6144,modexp
[540.24|447.27|671.45|549.19|452.48],532.13,7168,modexp
[559.78|523.41|543.43|534.79|498.48],531.98,8192,modexp
[766.51|803.51|714.5|683.26|729.79],739.51,9216,modexp
[758.19|769.73|718.75|642.23|711.1],720.0,10240,modexp
[858.31|756.84|789.28|696.85|913.9],803.04,11264,modexp
[820.77|826.96|949.77|921.54|954.71],894.75,12288,modexp
[1031.86|1011.35|1078.74|1009.59|891.42],1004.59,13312,modexp
[1092.05|1203.31|1059.17|860.14|839.35],1010.8,14336,modexp
[1023.12|899.44|995.78|954.87|1116.77],998.0,15360,modexp
[1086.81|1082.93|1033.78|973.78|1047.35],1044.93,16384,modexp
[1825.7|1645.4|1643.96|1678.26|1714.75],1701.61,17408,modexp
[1538.15|1766.76|1620.89|1586.18|1615.76],1625.55,18432,modexp
[1666.14|1797.28|1639.84|1817.46|1745.21],1733.19,19456,modexp
[1964.93|1765.02|1678.31|1932.39|2164.08],1900.95,20480,modexp
[2095.16|2194.98|2142.86|2246.77|2118.31],2159.62,21504,modexp
[2273.3|2187.61|2281.14|2358.44|2089.16],2237.93,22528,modexp
[2275.78|2283.61|2267.91|2310.67|2207.67],2269.13,23552,modexp
[2173.47|1815.75|2023.62|1953.46|1817.54],1956.77,24576,modexp
[2087.93|2068.55|2110.77|2180.59|2218.07],2133.18,25600,modexp
[2329.53|2227.36|2295.08|2139.76|2450.49],2288.44,26624,modexp
[2518.83|2392.43|2166.08|2218.14|2138.52],2286.8,27648,modexp
[2194.79|2225.18|2237.75|2252.13|2453.2],2272.61,28672,modexp
[2521.36|2380.51|2429.98|2512.95|2341.31],2437.22,29696,modexp
[2358.18|2342.6|2476.54|2358.85|2546.67],2416.57,30720,modexp
[2565.38|2403.41|2638.38|2515.06|2386.32],2501.71,31744,modexp
[2605.02|2584.68|2493.59|2639.79|2524.3],2569.48,32768,modexp
[4348.38|4108.57|4221.55|4092.25|4317.22],4217.59,33792,modexp
[4349.91|4390.81|4586.71|4328.32|4497.71],4430.69,34816,modexp
[4301.11|4790.0|4999.56|4860.29|4643.8],4718.95,35840,modexp
[4451.38|4489.56|4677.01|4575.8|4581.72],4555.09,36864,modexp
[5105.03|5284.09|4989.15|5365.76|5357.78],5220.36,37888,modexp
[5391.37|5467.08|5219.36|5279.36|5350.52],5341.54,38912,modexp
[5489.81|5478.64|5548.74|5416.66|5432.38],5473.25,39936,modexp
[5369.43|5550.98|5292.91|5553.46|5314.96],5416.35,40960,modexp
[5633.02|5508.05|6343.36|5642.32|5534.2],5732.19,41984,modexp
[5600.25|5628.3|5785.72|5753.29|5960.5],5745.61,43008,modexp
[6083.62|5763.86|5133.01|4937.64|5606.17],5504.86,44032,modexp
[5014.81|5494.31|5436.8|5176.17|5117.56],5247.93,45056,modexp
[5313.77|5329.19|5438.86|5355.36|5844.02],5456.24,46080,modexp
[5155.89|5889.48|5875.84|5933.1|5756.4],5722.14,47104,modexp
[5856.44|5771.4|5933.16|5990.75|5961.64],5902.68,48128,modexp
[5910.05|5201.64|5471.23|5288.69|5498.5],5474.02,49152,modexp
[5862.42|6145.43|6150.6|6012.23|6126.79],6059.49,50176,modexp
[6000.64|6042.17|6271.94|6182.03|6159.44],6131.24,51200,modexp
[6096.99|5986.44|5915.86|6237.9|6072.5],6061.94,52224,modexp
[6331.79|6106.25|6143.9|6269.2|6279.15],6226.06,53248,modexp
[6478.68|6231.78|6157.33|6504.25|6732.66],6420.94,54272,modexp
[7254.13|6688.34|6548.28|6933.91|6181.16],6721.16,55296,modexp
[6393.17|6638.25|6233.91|6322.59|6373.8],6392.34,56320,modexp
[6720.79|6666.6|6702.17|6680.25|6739.27],6701.82,57344,modexp
[6839.84|6854.15|6698.9|6549.34|7005.13],6789.47,58368,modexp
[6595.24|6816.82|6889.58|7000.62|7031.79],6866.81,59392,modexp
[6921.31|7285.56|6851.05|6951.59|7288.16],7059.53,60416,modexp
[7054.22|7262.58|7068.99|7073.14|7400.72],7171.93,61440,modexp
[7350.38|7207.47|7240.9|7193.37|7552.98],7309.02,62464,modexp
[7013.75|7344.11|7624.93|7291.04|7177.78],7290.32,63488,modexp
[7221.06|7100.86|7253.77|7064.89|7222.77],7172.67,64512,modexp
[7095.09|6852.57|7214.51|7012.93|7343.62],7103.74,65536,modexp
[12208.62|12437.51|12669.96|11659.45|12045.85],12204.28,66560,modexp
[12105.3|12138.67|12169.27|12195.8|13199.95],12361.8,67584,modexp
[12341.73|12507.42|12650.2|14074.87|14166.84],13148.21,68608,modexp
[13734.04|13527.97|14570.76|12910.89|12697.42],13488.22,69632,modexp
[12874.02|12693.72|12846.39|12641.4|12755.72],12762.25,70656,modexp
[13721.87|12768.47|12643.93|12376.93|12537.32],12809.7,71680,modexp
[13331.38|12771.85|13351.24|13382.51|13157.89],13198.97,72704,modexp
[12880.96|13540.97|12921.7|13315.28|13322.57],13196.3,73728,modexp
[12821.76|13886.64|13764.07|12788.13|12646.58],13181.44,74752,modexp
[13947.17|13045.38|14440.86|14235.0|12965.8],13726.84,75776,modexp
[13288.35|13390.06|14498.47|13335.21|13511.27],13604.67,76800,modexp
