time,time_avg,tc_num,opr
[212403.62|212063.13|236001.53|204607.03|211748.31],215364.72,9600,modmul
[229245.88|237550.41|218365.27|221968.51|217594.87],224944.99,9728,modmul
[229133.93|232716.08|229536.97|233477.9|238591.89],232691.35,9856,modmul
[235037.14|229610.76|233845.14|231327.49|231312.79],232226.66,9984,modmul
[229790.61|228455.69|230743.74|236849.3|241116.13],233391.09,10112,modmul
[248599.09|255197.26|239502.95|247658.19|235470.92],245285.68,10240,modmul
[261530.86|294364.11|265480.92|254285.35|252820.07],265696.26,10368,modmul
[262921.43|277634.89|257874.31|271030.52|268180.26],267528.28,10496,modmul
[273914.3|291112.2|283084.81|258016.89|282434.21],277712.48,10624,modmul
[278032.2|286615.79|299351.48|266078.31|302095.64],286434.68,10752,modmul
[298911.07|284169.38|322615.26|273547.68|276786.29],291205.94,10880,modmul
[278407.56|305082.47|296493.86|281246.07|286083.84],289462.76,11008,modmul
[268914.66|271517.69|312350.85|280026.15|305063.92],287574.65,11136,modmul
[286343.09|286604.32|274749.9|292210.48|321201.87],292221.93,11264,modmul
[292947.22|293774.67|329734.0|324898.01|285663.37],305403.45,11392,modmul
[325062.35|322734.74|275896.02|298167.53|338988.56],312169.84,11520,modmul
[329790.82|299338.03|345067.55|367631.16|382044.53],344774.42,11648,modmul
[400323.64|330762.06|386945.43|360950.0|321062.02],360008.63,11776,modmul
[374040.48|339547.48|309198.41|314297.95|379483.11],343313.49,11904,modmul
[391038.35|319074.21|318919.68|411275.54|396170.74],367295.7,12032,modmul
[345809.62|346987.0|332048.29|412210.14|340324.78],355475.97,12160,modmul
[352641.92|419880.79|335167.21|350363.04|407414.48],373093.49,12288,modmul
[455831.46|420473.94|434656.48|435319.05|420812.03],433418.59,12416,modmul
[475728.67|456590.78|385230.88|436580.96|444047.32],439635.72,12544,modmul
[463167.79|458516.48|438764.65|383279.94|446571.22],438060.02,12672,modmul
[473956.48|413846.64|505935.28|466831.27|470384.63],466190.86,12800,modmul
