time,time_avg,tc_num,opr
[255.27|248.89|225.52|236.39|264.73],246.16,1024,div
[247.17|385.17|249.49|247.78|243.38],274.6,2048,div
[264.66|262.91|247.71|327.75|302.92],281.19,3072,div
[304.23|333.36|267.08|260.95|266.58],286.44,4096,div
[284.16|344.74|314.9|354.2|303.04],320.21,5120,div
[319.05|350.52|318.56|377.75|311.57],335.49,6144,div
[332.16|346.0|335.17|326.04|362.31],340.34,7168,div
[375.82|412.5|315.81|405.86|350.06],372.01,8192,div
[388.32|355.53|395.15|351.69|389.51],376.04,9216,div
[373.51|367.69|362.02|361.57|410.17],374.99,10240,div
[466.15|455.84|447.93|410.94|393.56],434.88,11264,div
[478.94|418.93|411.2|439.56|488.48],447.42,12288,div
[560.2|492.69|419.24|422.28|487.88],476.46,13312,div
[464.69|463.63|454.76|519.27|763.89],533.25,14336,div
[545.94|480.82|478.6|482.05|476.69],492.82,15360,div
[502.91|610.05|539.96|592.15|537.28],556.47,16384,div
[558.04|521.24|525.25|506.99|537.22],529.75,17408,div
[728.31|562.04|603.16|574.67|529.54],599.54,18432,div
[547.88|543.72|548.12|595.92|785.12],604.15,19456,div
[639.87|612.98|583.6|564.08|607.11],601.53,20480,div
[613.11|649.15|665.78|680.78|675.91],656.95,21504,div
[622.87|626.48|611.72|619.42|670.82],630.26,22528,div
[664.15|674.39|639.58|702.92|644.81],665.17,23552,div
[713.47|667.98|706.15|739.15|693.67],704.08,24576,div
[884.49|663.81|668.02|697.31|667.07],716.14,25600,div
[689.47|857.43|687.02|716.17|699.45],729.91,26624,div
[725.06|717.59|733.36|788.37|806.91],754.26,27648,div
[763.73|973.76|763.46|745.09|739.69],797.15,28672,div
[768.21|820.66|806.41|812.18|863.44],814.18,29696,div
[882.44|792.15|849.73|817.14|847.97],837.89,30720,div
[877.84|973.91|859.99|912.74|812.36],887.37,31744,div
[843.45|910.17|922.99|833.47|929.84],887.98,32768,div
[932.5|1109.24|1032.02|889.14|982.38],989.06,33792,div
[1125.09|954.07|914.12|910.87|953.67],971.56,34816,div
[931.51|1006.27|932.87|921.55|1009.53],960.35,35840,div
[973.91|962.66|974.06|1017.48|1038.71],993.36,36864,div
[1023.0|1065.22|963.8|987.48|988.69],1005.64,37888,div
[1122.86|1072.68|1044.59|1040.06|1014.54],1058.95,38912,div
[1030.97|1101.38|1036.84|1129.77|1087.61],1077.31,39936,div
[1063.75|1039.62|1032.4|1159.4|1132.37],1085.51,40960,div
[1108.41|1156.4|1347.07|1129.8|1110.2],1170.38,41984,div
[1261.2|1261.81|1115.46|1118.52|1110.17],1173.43,43008,div
[1161.58|1438.21|1255.12|1157.75|1190.93],1240.72,44032,div
[1195.9|1167.79|1384.09|1543.5|1342.0],1326.66,45056,div
[1236.3|1295.37|1215.03|1362.29|1435.91],1308.98,46080,div
[1241.7|1238.41|1254.76|1257.08|1294.55],1257.3,47104,div
[1442.09|1339.32|1273.53|1324.1|1278.86],1331.58,48128,div
[1558.26|1396.48|1406.23|1330.5|1296.31],1397.56,49152,div
[1403.79|1438.78|1521.08|1416.22|1327.94],1421.56,50176,div
[1380.27|1552.32|1575.06|1568.01|1560.55],1527.24,51200,div
[1588.62|1576.53|1783.07|1566.19|2439.99],1790.88,52224,div
[1567.28|2029.2|1481.31|1613.53|1428.92],1624.05,53248,div
[1506.49|1485.88|1710.21|1513.41|1527.07],1548.61,54272,div
[1479.95|1622.88|1543.37|1741.02|1597.17],1596.88,55296,div
[1525.86|1580.48|1544.66|1594.25|1518.95],1552.84,56320,div
[1648.38|1560.07|1660.42|1548.7|1711.88],1625.89,57344,div
[1784.64|1628.09|1583.06|1596.69|1691.27],1656.75,58368,div
[1685.13|1696.37|1776.57|1688.21|1744.34],1718.12,59392,div
[1836.36|1695.34|1678.6|1663.03|1685.12],1711.69,60416,div
[1938.56|1679.73|1979.98|1758.32|1772.66],1825.85,61440,div
[1956.2|1807.37|1742.93|1760.02|1783.88],1810.08,62464,div
[2015.96|1751.55|1952.82|1736.37|1795.14],1850.37,63488,div
[2023.69|1982.65|1776.76|1816.98|1783.03],1876.62,64512,div
[2204.29|1859.68|1801.48|1833.25|1779.38],1895.62,65536,div
