time,time_avg,tc_num,opr
[552084.26|558531.64|548703.38|538508.02|584424.0],556450.26,3200,modexp
[609238.3|602171.95|596063.01|598755.89|605886.8],602423.19,3328,modexp
[677107.67|677561.24|680267.57|702730.02|679650.54],683463.41,3456,modexp
[738967.51|746714.62|736787.89|750111.59|762661.85],747048.69,3584,modexp
[818698.57|818194.28|811347.53|821677.91|833476.96],820679.05,3712,modexp
[918147.81|902171.61|889498.26|905188.28|942079.56],911417.1,3840,modexp
[1044784.11|1012047.85|993011.98|982522.65|1006337.82],1007740.88,3968,modexp
[1113642.68|1145241.24|1145184.13|1122041.99|1112383.58],1127698.72,4096,modexp
[1236079.89|1245750.09|1247342.6|1275515.24|1254144.6],1251766.48,4224,modexp
[1315345.86|1370444.55|1392801.77|1363805.94|1413012.6],1371082.14,4352,modexp
[1555467.23|1617637.72|1629728.21|1527274.2|1524493.98],1570920.27,4480,modexp
[1594204.47|1561219.6|1588372.48|1619104.21|1652341.55],1603048.46,4608,modexp
[1820076.04|1725485.25|1826517.17|1792894.95|1845402.75],1802075.23,4736,modexp
[1953764.45|1924717.47|1869436.11|1946744.07|1874999.14],1913932.25,4864,modexp
[1986351.06|2073283.73|2004445.63|2090969.71|2044272.97],2039864.62,4992,modexp
[2198494.37|2205034.6|2212880.92|2217075.67|2185564.26],2203809.96,5120,modexp
[2348504.54|2394995.06|2377697.44|2446284.51|2339741.07],2381444.52,5248,modexp
[2545312.59|2537395.29|2565111.6|2486351.05|2632172.46],2553268.6,5376,modexp
[2830823.06|2722337.46|2692412.95|2643444.99|2665792.71],2710962.23,5504,modexp
[2870836.42|2846864.96|2814610.98|2817594.55|2818700.14],2833721.41,5632,modexp
[2986250.25|2994112.76|3024568.58|3021703.93|3129062.02],3031139.51,5760,modexp
[3221961.3|3252955.8|3319805.58|3212692.87|3224801.98],3246443.51,5888,modexp
[3573720.76|3477503.66|3466652.19|3567046.34|3398598.87],3496704.36,6016,modexp
[3663128.13|3647299.86|3616590.66|3800915.81|3709108.54],3687408.6,6144,modexp
[4015860.88|3886959.21|3846988.85|3878317.23|3923622.08],3910349.65,6272,modexp
[4274144.12|4168012.59|4142505.74|4202895.61|4339538.18],4225419.25,6400,modexp
[4336390.68|4616749.33|4449693.76|4350353.65|4358749.41],4422387.37,6528,modexp
[4596826.69|4561315.63|4570589.62|4571786.09|4682086.97],4596521,6656,modexp
[4802351.33|4858953.55|4815095.58|4901924.84|4873589.63],4850382.99,6784,modexp
[5051833.36|5047769.74|5155585.71|5363028.5|5370774.29],5197798.32,6912,modexp
[5450281.37|5427669.67|5509400.67|5595407.99|5906294.18],5577810.78,7040,modexp
[5697790.17|5914078.11|6000191.36|5808752.4|5831436.68],5850449.74,7168,modexp
[6059383.69|5976174.76|6219265.99|6037633.58|6129222.5],6084336.1,7296,modexp
[6381943.66|6332076.54|6330397.78|7034093.11|6882121.4],6592126.5,7424,modexp
[6989779.1|7217992.25|7231082.53|7199333.08|7033623.45],7134362.08,7552,modexp
[7609486.8|7503033.42|7504872.71|7450273.19|7004997.14],7414532.65,7680,modexp
[7197290.94|7427914.13|7263521.91|7318622.25|7311581.44],7303786.13,7808,modexp
[7628231.41|7555393.82|7667061.68|7676756.0|7510311.64],7607550.91,7936,modexp
[8249701.3|8204404.74|8249948.73|8287434.96|8112676.2],8220833.19,8064,modexp
[8762289.23|8741624.0|8807989.42|8999975.84|8943037.17],8850983.13,8192,modexp
[9192360.3|9421871.96|9248188.14|9298349.84|9805107.63],9393175.57,8320,modexp
[10153736.01|9591452.62|9463900.38|9474490.09|9738844.85],9684484.79,8448,modexp
[10294827.03|10182403.16|10203031.03|9917339.71|10125697.59],10144659.7,8576,modexp
[10534888.93|10871854.14|10907924.26|11046533.31|10852987.27],10842837.58,8704,modexp
[11125035.78|11210649.57|11116532.83|10764586.93|11074644.46],11058289.91,8832,modexp
[12361251.79|11358562.8|11470085.25|11522920.57|11690802.27],11680724.54,8960,modexp
[11977244.18|11713226.75|12438780.13|12660260.29|12202511.85],12198404.64,9088,modexp
[12716882.98|12666639.0|11906361.03|12331887.76|12475531.19],12419460.39,9216,modexp
[13277997.82|12891942.73|12947920.99|12832337.23|13424182.73],13074876.3,9344,modexp
[13495381.72|13574708.89|14740280.77|13807209.15|13428163.6],13809148.83,9472,modexp
[13672922.16|13316623.69|13621358.83|13586355.68|13704750.15],13580402.1,9600,modexp
[14083126.4|14163162.04|14092503.98|14135052.5|14109044.66],14116577.92,9728,modexp
[14509938.12|15116015.55|15244380.49|16560929.75|15084754.09],15303203.6,9856,modexp
[15631220.89|15180123.74|15263264.97|15237326.27|15186290.3],15299645.23,9984,modexp
[15823810.39|15844282.57|15790969.54|15775027.25|15914698.05],15829757.56,10112,modexp
[16662079.22|16361375.35|16321153.33|16169224.35|16421290.3],16387024.51,10240,modexp
[17096354.7|17024832.7|17143431.85|17016841.54|16971686.54],17050629.47,10368,modexp
[17483846.79|17712426.25|17586786.57|17625956.38|17684098.5],17618622.9,10496,modexp
[18344910.14|18198986.91|18463083.17|18357473.26|18325610.02],18338012.7,10624,modexp
[18910389.4|18817590.05|19280735.3|18834278.49|19026478.97],18973894.44,10752,modexp
[19629692.34|19608925.87|19828144.93|19562519.01|19611573.49],19648171.13,10880,modexp
[20270267.08|20394127.22|20138270.39|20160047.17|20416959.42],20275934.26,11008,modexp
[20779995.41|21257548.96|21246058.96|21015731.52|21058387.62],21071544.49,11136,modexp
[21726057.16|21514768.28|21748804.08|21909569.84|21797814.62],21739402.8,11264,modexp
[22499527.25|22369488.17|22502958.47|22323650.02|22354280.36],22409980.85,11392,modexp
[23131904.2|23507840.98|23061282.23|23179577.59|23399811.55],23256083.31,11520,modexp
[23704330.19|23789579.36|23839002.64|24010839.02|23818292.84],23832408.81,11648,modexp
[24640472.74|24609573.18|24529676.85|24742279.68|24713828.9],24647166.27,11776,modexp
[25376685.69|25430121.65|25435660.75|25458423.86|25490905.71],25438359.53,11904,modexp
[25960417.57|26689905.54|28984855.51|27630411.1|26776306.62],27208379.27,12032,modexp
[29313276.54|28137781.3|28865515.29|29384116.03|29572460.07],29054629.85,12160,modexp
[28690271.21|28705749.56|29154908.75|29325547.59|29347074.5],29044710.32,12288,modexp
[30133132.78|29907565.13|29969357.89|29982465.36|29303050.36],29859114.3,12416,modexp
[31035711.42|30790472.89|30774801.42|30712990.59|30435981.54],30749991.57,12544,modexp
[31846263.74|31629281.78|31910140.29|32628759.85|31942354.32],31991360,12672,modexp
[32155014.25|31794596.35|32980476.8|33720101.62|34658396.23],33061717.05,12800,modexp
[37013224.96|33668177.1|33495154.88|33937574.97|33663541.78],34355534.74,12928,modexp
[34903333.04|35215185.32|35370255.48|34735678.28|34808965.03],35006683.43,13056,modexp
[37351591.95|35760608.48|36022266.68|35884365.66|38975180.48],36798802.65,13184,modexp
[35824365.93|36824064.91|37558616.29|36450913.57|36889624.42],36709517.02,13312,modexp
[38209909.59|38495944.66|36356813.71|36257232.74|36759966.88],37215973.52,13440,modexp
[38440933.01|40761372.85|38501902.48|39566277.67|39431878.81],39340472.96,13568,modexp
[40255076.45|40180463.19|40385344.84|40396860.3|41342410.83],40512031.12,13696,modexp
[42034934.16|42346059.5|42194449.45|41438043.55|42417746.04],42086246.54,13824,modexp
[44359384.23|44786886.2|44188520.24|43153245.56|43493873.5],43996381.95,13952,modexp
[43823129.82|44705136.8|44536397.02|42321531.25|42775409.62],43632320.9,14080,modexp
[44806905.27|44449907.67|44186441.3|44072918.73|45625107.53],44628256.1,14208,modexp
[46705058.86|46979922.05|46979062.83|47574934.66|46620836.9],46971963.06,14336,modexp
[49398265.6|48538005.98|50940257.44|50804565.56|49484803.42],49833179.6,14464,modexp
[47670046.89|50611625.42|51258317.13|47925595.47|47137931.48],48920703.28,14592,modexp
[47869330.78|50973691.11|50697335.62|50394426.57|49853038.27],49957564.47,14720,modexp
[51697416.38|51157569.48|51670202.99|51603117.89|52512327.47],51728126.842,14848,modexp
[52038152.15|53424699.83|53759546.66|53514252.62|52556976.18],53058725.488,14976,modexp
[57444456.82|53739068.95|53694250.73|57877896.48|54162272.11],55383589.018,15104,modexp
[55525511.8|55385221.38|55904854.99|56463366.86|55269087.57],55709608.52,15232,modexp
[57537700.79|57327915.05|55765952.35|57572563.74|56560117.02],56952849.79,15360,modexp
[58258992.99|59323708.18|59643575.97|58732146.68|57844218.23],58760528.41,15488,modexp
[59182247.02|59736551.28|58735573.38|58311491.67|62461104.66],59685393.602,15616,modexp
[61905339.71|59438510.37|58515812.25|58745810.38|58486303.63],59418355.268,15744,modexp
[59629472.69|63732040.88|62560534.69|64566432.84|59918907.67],62081477.754,15872,modexp
