time,time_avg,tc_num,opr
[231.49|261.74|230.46|308.02|241.26],254.59,512,div
[221.72|221.65|214.38|214.2|412.42],256.87,1024,div
[301.26|243.39|307.59|249.56|242.76],268.91,1536,div
[257.61|244.58|253.22|261.39|224.21],248.2,2048,div
[239.38|238.76|234.31|250.65|277.01],248.02,2560,div
[248.93|244.22|241.29|297.26|249.13],256.17,3072,div
[290.35|296.23|371.49|309.32|271.24],307.73,3584,div
[281.13|278.38|281.28|306.29|281.04],285.62,4096,div
[265.83|313.19|294.59|397.45|294.26],313.06,4608,div
[526.15|719.1|359.98|318.74|321.75],449.14,5120,div
[362.85|341.28|310.16|302.71|302.23],323.85,5632,div
[309.47|316.17|304.83|316.73|401.65],329.77,6144,div
[324.97|317.51|323.93|320.72|318.27],321.08,6656,div
[345.76|330.75|332.08|369.46|397.88],355.19,7168,div
[355.98|388.82|339.13|340.27|341.69],353.18,7680,div
[390.49|351.26|345.62|345.52|344.47],355.47,8192,div
[364.53|356.15|392.93|344.64|343.52],360.35,8704,div
[354.85|346.8|409.42|357.54|350.72],363.87,9216,div
[361.91|357.29|351.25|382.62|370.21],364.66,9728,div
[391.05|380.87|437.05|381.73|384.88],395.12,10240,div
[419.67|427.23|399.85|388.94|423.08],411.75,10752,div
[402.41|483.57|386.86|380.47|380.34],406.73,11264,div
[408.68|442.98|398.1|412.31|396.73],411.76,11776,div
[399.29|413.12|408.71|448.72|447.92],423.55,12288,div
[435.27|402.51|502.25|435.33|468.21],448.71,12800,div
[479.31|437.5|499.25|415.45|506.5],467.6,13312,div
[442.31|629.67|485.64|446.04|480.66],496.86,13824,div
[550.99|533.54|460.08|457.47|456.46],491.71,14336,div
[470.46|450.69|455.28|530.46|500.61],481.5,14848,div
[475.1|467.08|472.86|467.3|548.37],486.14,15360,div
[472.41|565.14|482.61|523.94|484.32],505.68,15872,div
[534.66|486.73|487.39|595.72|682.23],557.35,16384,div
[567.82|567.45|554.42|489.94|505.81],537.09,16896,div
[520.65|522.0|616.73|555.16|575.09],557.93,17408,div
[550.04|503.66|528.44|515.83|525.51],524.7,17920,div
[541.67|829.51|554.77|547.52|536.63],602.02,18432,div
[552.69|545.72|540.27|555.41|549.39],548.7,18944,div
[555.72|704.02|672.46|567.71|658.71],631.72,19456,div
[818.2|576.84|563.03|641.03|555.18],630.86,19968,div
[621.99|556.88|660.24|587.35|650.02],615.3,20480,div
[597.23|596.29|671.44|653.08|679.29],639.47,20992,div
[603.55|587.65|660.05|597.93|581.71],606.18,21504,div
[659.0|635.04|608.05|701.91|609.13],642.63,22016,div
[626.46|619.1|696.3|821.3|629.72],678.58,22528,div
