time,time_avg,tc_num,opr
[248.28|237.63|241.33|240.7|238.6],241.31,1024,sqr
[266.61|281.03|283.48|252.19|276.06],271.87,2048,sqr
[314.18|301.41|297.5|301.49|293.07],301.53,3072,sqr
[325.65|349.98|313.72|391.9|340.12],344.27,4096,sqr
[443.52|396.25|394.06|404.07|404.5],408.48,5120,sqr
[501.59|468.17|461.57|464.28|452.51],469.62,6144,sqr
[567.92|528.82|534.15|547.21|760.04],587.63,7168,sqr
[613.73|508.36|460.93|523.56|471.88],515.69,8192,sqr
[772.01|702.15|692.84|721.51|715.21],720.74,9216,sqr
[802.33|847.74|814.55|855.05|806.2],825.17,10240,sqr
[960.1|958.27|944.56|963.68|911.05],947.53,11264,sqr
[1068.51|1035.5|1025.03|1076.74|1030.44],1047.24,12288,sqr
[1188.0|1180.76|1147.63|1258.47|1207.88],1196.55,13312,sqr
[1284.6|1354.48|1314.05|1292.21|1350.49],1319.17,14336,sqr
[1457.24|1442.03|1448.94|1419.52|1477.6],1449.07,15360,sqr
[937.05|881.43|883.88|906.12|905.38],902.77,16384,sqr
[1897.25|1801.07|1728.49|1848.68|1822.08],1819.51,17408,sqr
[2007.34|1942.78|1918.24|1910.99|2018.06],1959.48,18432,sqr
[2201.71|2122.4|2106.39|2227.44|2056.04],2142.8,19456,sqr
[2413.32|2287.07|2387.55|2354.99|2486.48],2385.88,20480,sqr
[2602.74|2582.68|2557.93|2747.88|2503.26],2598.9,21504,sqr
[2750.37|2713.86|2867.67|2742.08|2773.85],2769.57,22528,sqr
[3016.97|3061.82|2997.86|2871.28|2967.42],2983.07,23552,sqr
[3241.87|3278.54|3185.73|3407.8|3147.39],3252.27,24576,sqr
[3408.09|3501.28|3559.8|3420.8|3495.48],3477.09,25600,sqr
[3840.97|3583.87|3810.88|3735.4|3693.89],3733.0,26624,sqr
[3927.36|3933.28|4005.48|3852.63|3997.28],3943.21,27648,sqr
[4256.18|4377.98|4238.01|4285.94|4137.25],4259.07,28672,sqr
[4536.4|4675.74|4673.47|4551.96|4452.35],4577.98,29696,sqr
[4711.87|4768.14|4871.67|4759.72|4729.09],4768.1,30720,sqr
[5050.53|5001.21|5233.57|4898.27|5468.52],5130.42,31744,sqr
[2065.74|2051.36|2084.86|2012.14|2164.0],2075.62,32768,sqr
[5544.45|5880.8|5631.94|5602.79|5778.53],5687.7,33792,sqr
[5902.2|6088.24|5932.65|6252.32|5905.35],6016.15,34816,sqr
[6384.33|6308.36|6653.51|6488.38|6416.13],6450.14,35840,sqr
