time,time_avg,tc_num,opr
[9170.43|9057.84|9081.86|9198.24|9266.34],9154.94,40448,mul
[9302.94|9185.76|9399.01|9304.49|9225.15],9283.47,40960,mul
[9532.74|9571.95|9316.62|9545.55|9566.17],9506.61,41472,mul
[9765.31|9941.02|9779.58|9669.49|9559.39],9742.96,41984,mul
[9954.7|12028.59|9864.59|12345.26|10360.4],10910.71,42496,mul
[11254.01|10352.58|10340.61|10266.84|10946.43],10632.09,43008,mul
[10854.88|10446.68|13612.85|14822.22|14215.65],12790.46,43520,mul
[14153.12|14358.8|14017.57|15357.98|13441.61],14265.82,44032,mul
[13791.6|11047.73|11188.16|10864.44|11176.59],11613.7,44544,mul
[11253.39|11285.27|11136.84|13541.21|11298.45],11703.03,45056,mul
[13801.28|13771.34|11808.88|11382.38|11109.51],12374.68,45568,mul
[11347.97|14188.58|11523.22|11644.4|11883.96],12117.63,46080,mul
[13364.37|14143.65|14588.27|11726.99|14149.21],13594.5,46592,mul
[11817.04|12343.58|11891.28|14888.14|11940.06],12576.02,47104,mul
[15127.97|14864.2|14881.19|12400.16|12342.31],13923.17,47616,mul
[13251.4|15495.52|12969.24|12868.34|12760.62],13469.02,48128,mul
[12890.22|15541.39|15466.67|12965.6|12778.12],13928.4,48640,mul
[12992.04|12976.29|13019.36|12775.67|16204.51],13593.57,49152,mul
[13443.89|13536.49|13184.96|16540.33|16112.74],14563.68,49664,mul
[16834.56|13554.34|13609.12|13507.25|13625.78],14226.21,50176,mul
[13861.41|13587.67|13730.91|13808.91|16866.05],14370.99,50688,mul
[17364.23|17194.81|17521.28|16660.83|17582.96],17264.82,51200,mul
