time,time_avg,tc_num,opr
[1909.64|1878.4|1838.75|2044.15|1919.82],1918.15,262144,add
[3471.63|3370.56|3523.81|3562.45|3294.56],3444.6,524288,add
[5032.96|4809.97|5489.57|4998.92|4888.85],5044.05,786432,add
[6380.9|6390.08|6740.6|6473.15|6576.18],6512.18,1048576,add
[8268.8|8499.76|7847.61|7859.3|8517.39],8198.57,1310720,add
[9594.22|9571.32|9711.3|9681.78|9515.15],9614.75,1572864,add
[11159.5|10914.78|11359.56|10742.14|12044.07],11244.01,1835008,add
[12496.02|13110.68|12817.05|12385.84|12312.66],12624.45,2097152,add
[14057.23|14319.81|14841.25|14420.02|14208.75],14369.41,2359296,add
[15773.34|15470.84|15673.12|15477.53|15570.06],15592.98,2621440,add
[17817.65|18049.73|19017.07|19145.83|19059.95],18618.05,2883584,add
[23944.05|21654.72|20935.25|20812.36|18338.01],21136.88,3145728,add
[20432.02|20896.33|20111.92|20334.62|19878.9],20330.76,3407872,add
[21996.33|22516.02|21691.82|21598.94|21799.61],21920.54,3670016,add
[23409.32|23682.98|24007.65|23172.89|22949.48],23444.46,3932160,add
[25442.13|24772.69|26724.52|26450.54|26519.65],25981.91,4194304,add
[27515.83|27492.7|25999.33|25815.57|26346.13],26633.91,4456448,add
[28145.46|28877.91|28292.06|27519.44|28267.45],28220.46,4718592,add
[29847.61|29566.86|29874.26|30112.39|29123.01],29704.83,4980736,add
[30958.13|31044.99|34899.96|30853.11|31461.92],31843.62,5242880,add
[37515.51|48076.91|34817.23|32445.8|32113.31],36993.75,5505024,add
[34127.8|34517.3|34287.48|33477.94|34887.26],34259.56,5767168,add
[36151.75|35543.1|35263.05|35262.9|35347.03],35513.57,6029312,add
[37669.93|36947.8|36475.35|36817.92|36671.66],36916.53,6291456,add
[40576.42|38886.81|37985.78|38129.66|38752.42],38866.22,6553600,add
[40911.85|39534.03|39538.53|39564.12|39249.71],39759.65,6815744,add
[42658.47|41525.91|41333.7|41677.41|41031.62],41645.42,7077888,add
[43815.7|43266.09|42977.38|42436.85|43312.86],43161.78,7340032,add
[45928.96|56817.8|55596.85|47671.81|51554.44],51513.97,7602176,add
[47742.67|45666.02|45516.35|48724.25|45562.94],46642.45,7864320,add
[49075.17|47833.1|47032.03|47412.12|47646.81],47799.85,8126464,add
[50762.29|48586.67|48484.33|49324.38|48684.11],49168.36,8388608,add
[52286.11|50107.18|50321.16|50910.62|50091.41],50743.3,8650752,add
[53232.17|51802.58|51510.07|51812.88|51593.96],51990.33,8912896,add
[54328.87|52811.9|53328.62|53325.21|54194.45],53597.81,9175040,add
[56138.8|55107.71|55190.59|54401.26|54453.18],55058.31,9437184,add
[57226.19|56764.61|56370.68|56370.66|57398.1],56826.05,9699328,add
[59316.64|58823.49|57564.13|57617.76|57631.9],58190.78,9961472,add
[60279.11|58733.67|59244.77|59435.55|60003.17],59539.25,10223616,add
[61618.05|61881.58|61343.57|60434.82|60415.94],61138.79,10485760,add
[64648.04|62563.26|62222.34|62047.93|64064.19],63109.15,10747904,add
[65431.5|63556.32|63654.6|64527.82|63389.01],64111.85,11010048,add
[66628.27|64972.19|64823.78|73462.75|65077.61],66992.92,11272192,add
[67852.85|67426.67|66756.22|66133.62|67070.66],67048.0,11534336,add
[69081.94|68242.23|69643.31|68035.07|68612.67],68723.04,11796480,add
[70956.71|70262.21|71048.89|69635.9|70015.58],70383.86,12058624,add
[71853.81|71770.28|70925.05|71279.19|71588.88],71483.44,12320768,add
[74012.69|73650.29|73398.81|74254.51|72674.62],73598.18,12582912,add
[75595.92|74165.32|74536.05|74621.49|74602.62],74704.28,12845056,add
[77268.65|75669.4|76360.07|76028.77|75769.19],76219.22,13107200,add
[79363.83|77670.26|77282.4|79869.95|76889.84],78215.26,13369344,add
[80788.54|79640.61|79676.55|78859.63|78831.88],79559.44,13631488,add
[81139.8|79677.24|81747.43|80916.51|80952.4],80886.68,13893632,add
[86350.89|85442.97|81847.91|81518.53|83063.07],83644.67,14155776,add
[85886.49|85858.51|84954.23|84804.73|89453.84],86191.56,14417920,add
[91782.5|92342.81|89311.66|89287.36|93117.57],91168.38,14680064,add
[95369.29|93905.21|92741.87|99253.1|89452.38],94144.37,14942208,add
[95953.93|88603.72|90775.49|105544.64|103834.56],96942.47,15204352,add
[101306.16|101749.44|99346.5|100507.27|115834.29],103748.73,15466496,add
[122522.9|107386.18|103971.93|103762.69|117134.43],110955.63,15728640,add
[133644.75|132741.89|112392.13|139687.35|124083.99],128510.02,15990784,add
[115841.13|109334.74|104008.79|97186.24|97598.22],104793.82,16252928,add
[104181.71|96398.66|95730.88|98371.02|95496.07],98035.67,16515072,add
[97277.47|95246.99|98297.61|102242.75|102819.76],99176.92,16777216,add
[114319.09|116707.16|114487.25|110700.49|114207.04],114084.21,17039360,add
[111934.19|110700.41|100185.86|100784.16|101644.6],105049.84,17301504,add
[103013.01|104725.73|102485.68|102515.99|101687.07],102885.5,17563648,add
[104051.52|104387.42|103068.12|101524.39|102725.78],103151.45,17825792,add
[104386.09|106771.14|104216.9|104421.67|104127.37],104784.63,18087936,add
[105663.53|107210.25|107136.89|104729.36|105386.47],106025.3,18350080,add
[108842.71|107606.39|109539.51|106922.92|107761.15],108134.54,18612224,add
[112571.37|108923.18|108806.9|108949.49|110238.35],109897.86,18874368,add
[113608.13|110652.02|110904.03|110531.3|111011.26],111341.35,19136512,add
[112143.06|112177.5|111539.2|114014.23|111032.91],112181.38,19398656,add
[116424.59|113512.99|112771.75|114523.24|111975.22],113841.56,19660800,add
[115674.67|114617.35|116127.66|115156.57|114872.19],115289.69,19922944,add
[119184.91|115681.87|134253.1|125008.27|121685.87],123162.8,20185088,add
[136153.56|124099.41|122136.65|118850.47|120798.74],124407.77,20447232,add
[119683.69|118491.55|118575.68|123773.47|120350.91],120175.06,20709376,add
[122638.46|120924.2|122510.62|121122.95|121941.13],121827.47,20971520,add
[122700.64|122532.52|125502.57|127277.02|122350.83],124072.72,21233664,add
[124338.08|123870.85|125140.65|123520.86|125052.39],124384.57,21495808,add
[128430.4|126643.2|124962.07|126709.19|125849.51],126518.87,21757952,add
[127125.88|126301.32|127919.49|127802.08|126730.61],127175.88,22020096,add
[129124.61|128329.19|128853.28|127696.08|129414.84],128683.6,22282240,add
[131145.28|130134.39|130875.15|130206.99|130151.01],130502.56,22544384,add
[132600.89|132746.55|130664.32|134110.21|133117.58],132647.91,22806528,add
[133827.54|133721.84|132528.86|133281.38|132862.5],133244.42,23068672,add
[136494.26|137231.09|135164.91|134548.81|133655.29],135418.87,23330816,add
[141205.91|134432.56|137198.82|139440.46|136406.96],137736.94,23592960,add
[139619.42|135926.91|137031.71|139403.64|136990.56],137794.45,23855104,add
[145839.95|138430.12|141686.36|139505.83|139257.51],140943.95,24117248,add
[141580.07|143342.27|145591.21|140691.77|139538.29],142148.72,24379392,add
[143680.01|140247.86|141638.99|141920.69|145258.55],142549.22,24641536,add
[144368.71|142952.05|143011.79|143792.58|144555.72],143736.17,24903680,add
[145594.17|158111.98|143144.39|148195.56|147573.61],148523.94,25165824,add
[146625.28|144886.88|149369.84|148267.06|147787.7],147387.35,25427968,add
[146144.83|148505.48|147210.02|146706.08|150206.1],147754.5,25690112,add
[149227.49|153519.9|149988.44|149373.73|150030.63],150428.04,25952256,add
[152410.17|153084.29|150271.47|151073.71|151289.62],151625.85,26214400,add
