time,time_avg,tc_num,opr
[229.8|229.0|241.72|228.88|374.15],260.71,512,mul
[243.23|248.18|259.94|256.97|246.49],250.96,1024,mul
[279.47|263.41|237.68|259.83|262.41],260.56,1536,mul
[284.07|318.65|354.76|291.3|282.19],306.19,2048,mul
[309.8|305.71|306.22|305.55|321.63],309.78,2560,mul
[367.61|334.08|428.8|327.44|347.95],361.18,3072,mul
[370.86|411.07|368.6|374.78|374.48],379.96,3584,mul
[449.8|401.98|468.31|398.6|382.76],420.29,4096,mul
[510.47|442.81|434.97|504.87|497.28],478.08,4608,mul
[571.55|542.33|506.39|501.53|498.31],524.02,5120,mul
[564.84|562.88|548.21|591.02|539.8],561.35,5632,mul
[585.64|620.36|616.8|640.23|596.52],611.91,6144,mul
[841.91|773.77|840.01|758.7|742.35],791.35,6656,mul
[826.8|845.87|893.3|956.74|831.85],870.91,7168,mul
[867.55|930.88|940.56|860.01|906.56],901.11,7680,mul
[902.93|979.09|1146.15|995.37|984.41],1001.59,8192,mul
[1128.7|1094.11|1054.99|1130.7|1068.96],1095.49,8704,mul
[1083.88|1296.41|1042.58|1072.97|1086.68],1116.5,9216,mul
[1125.06|1130.33|1181.48|1275.1|1171.92],1176.78,9728,mul
[1286.33|1229.57|1215.62|1426.77|1323.79],1296.42,10240,mul
[1513.58|1463.65|1484.05|1315.58|1432.41],1441.85,10752,mul
[1604.09|1529.74|1415.05|1496.13|1469.28],1502.86,11264,mul
[1572.66|1529.06|1693.69|1512.02|1517.06],1564.9,11776,mul
[1636.66|1971.12|1742.02|1658.04|1653.58],1732.28,12288,mul
[1868.2|1944.74|2064.79|1936.31|1818.99],1926.61,12800,mul
[1887.0|2040.55|1918.9|1915.68|2048.8],1962.19,13312,mul
[2006.2|2047.49|2162.3|2060.89|2056.5],2066.68,13824,mul
[2222.37|2155.57|2241.98|2358.18|2180.75],2231.77,14336,mul
[2275.86|2547.94|2323.55|2361.39|2359.64],2373.68,14848,mul
[2372.12|2678.81|2375.78|2484.3|2402.22],2462.65,15360,mul
[2734.53|2570.87|2589.75|2760.03|2761.94],2683.42,15872,mul
[2700.99|2722.26|2702.78|2789.2|2687.83],2720.61,16384,mul
[2922.52|3085.87|2977.92|2891.8|2869.22],2949.47,16896,mul
[3190.1|3125.3|2999.75|3213.33|3232.6],3152.22,17408,mul
[3245.07|3260.85|3269.04|3230.4|3179.37],3236.95,17920,mul
[3574.26|3441.08|3408.07|3350.29|3633.38],3481.42,18432,mul
[3543.8|3697.41|3654.6|3777.28|3652.84],3665.19,18944,mul
[3943.13|3782.16|3939.69|3685.31|3836.95],3837.45,19456,mul
[3903.71|4201.36|3977.98|4106.11|3937.03],4025.24,19968,mul
[4334.78|4071.98|4148.69|4148.91|5219.27],4384.73,20480,mul
[4944.02|4860.29|4272.84|4359.17|4460.89],4579.44,20992,mul
[4491.37|4635.31|4415.6|4576.85|4778.06],4579.44,21504,mul
[4702.45|4748.83|4716.2|4681.73|4880.84],4746.01,22016,mul
[4932.86|4949.47|5075.92|4979.79|5256.46],5038.9,22528,mul
[5147.58|5117.04|5072.18|5058.69|5317.78],5142.65,23040,mul
[5403.91|5417.79|5405.56|5294.65|5839.7],5472.32,23552,mul
[5527.54|5646.67|5690.91|5705.59|5776.79],5669.5,24064,mul
[5782.85|5838.25|6042.79|5910.56|5880.95],5891.08,24576,mul
[5975.63|6170.07|6086.19|6104.76|5975.71],6062.47,25088,mul
[6284.38|6353.73|6492.49|6240.2|6436.66],6361.49,25600,mul
[6774.94|6582.75|6598.75|6450.96|6444.56],6570.39,26112,mul
[6821.69|6941.96|6808.38|6673.67|6822.11],6813.56,26624,mul
[6831.56|7220.49|6970.56|7127.9|7029.12],7035.93,27136,mul
[7308.05|7268.35|7194.98|7483.42|7992.23],7449.41,27648,mul
[7449.74|7515.9|7696.2|7539.35|7499.89],7540.22,28160,mul
[7951.38|8057.01|7671.73|7830.52|7731.78],7848.48,28672,mul
[8419.69|7927.31|8026.75|8153.76|7846.94],8074.89,29184,mul
[8442.96|8259.07|8443.73|8597.24|8278.87],8404.37,29696,mul
[8645.39|8890.06|8661.61|8667.59|8790.26],8730.98,30208,mul
[9313.99|8884.99|8887.93|9107.79|8868.57],9012.65,30720,mul
[9181.69|9252.44|9149.24|9141.9|9235.66],9192.19,31232,mul
[9402.62|9618.34|9441.4|9434.11|9778.16],9534.93,31744,mul
[9583.15|9602.17|9851.86|9704.53|9813.88],9711.12,32256,mul
[10203.41|10087.32|9919.88|10063.61|10149.86],10084.82,32768,mul
[10461.42|10320.15|10309.83|10537.3|10375.28],10400.8,33280,mul
[10927.78|10908.43|10636.87|10780.55|10648.75],10780.48,33792,mul
[10974.66|10921.09|11059.83|10992.5|11071.74],11003.96,34304,mul
[11679.66|11215.74|11712.98|11769.74|11515.38],11578.7,34816,mul
[11868.83|12849.06|11711.29|11747.71|11664.84],11968.35,35328,mul
[12074.83|12071.38|11902.86|12146.24|12257.5],12090.56,35840,mul
[12280.55|12190.68|12126.47|12235.5|12325.9],12231.82,36352,mul
[12763.56|13105.47|12378.84|12649.85|12694.23],12718.39,36864,mul
[13136.07|12999.08|12848.79|12899.25|13909.74],13158.59,37376,mul
[13538.95|13287.05|13612.74|13348.37|13443.37],13446.1,37888,mul
[14094.62|13751.66|14114.96|13759.74|13496.45],13843.49,38400,mul
[14345.4|14344.73|14166.99|13974.0|14272.61],14220.75,38912,mul
[14684.51|14418.84|14429.46|14366.79|14391.63],14458.25,39424,mul
[14770.37|14821.36|14543.29|14638.94|14800.08],14714.81,39936,mul
[15223.99|14929.88|15657.18|15099.19|15299.7],15241.99,40448,mul
[15469.74|15562.05|15694.4|15669.33|15510.75],15581.25,40960,mul
[15787.66|15933.69|15768.2|16057.14|16021.41],15913.62,41472,mul
[16335.28|16311.7|16906.32|16345.32|16315.14],16442.75,41984,mul
[16568.06|16857.44|16621.11|16559.68|16847.4],16690.74,42496,mul
[17154.91|17059.28|17333.97|17688.97|16809.78],17209.38,43008,mul
[17702.38|17260.01|17684.96|17381.95|17514.7],17508.8,43520,mul
[17776.89|17910.44|17844.8|17677.55|17846.56],17811.25,44032,mul
[18083.62|17927.19|18004.29|18360.06|18206.88],18116.41,44544,mul
[18595.3|18486.1|18717.56|18774.69|18865.14],18687.76,45056,mul
[19212.8|19102.29|19117.47|19155.1|19152.85],19148.1,45568,mul
[19469.4|19525.88|19494.21|19394.91|19626.36],19502.15,46080,mul
[20459.28|19646.13|20267.8|19914.47|19819.05],20021.35,46592,mul
[20085.49|20485.85|20589.57|20353.21|21577.66],20618.36,47104,mul
[20948.81|20849.03|20653.57|20977.43|20696.69],20825.11,47616,mul
[21516.77|21496.77|21042.63|21074.76|20995.06],21225.2,48128,mul
[21786.12|21769.77|21510.48|21704.59|21751.46],21704.48,48640,mul
[22227.94|22049.85|22052.62|22357.08|22230.31],22183.56,49152,mul
[22669.12|22377.16|22915.87|22758.11|23262.92],22796.64,49664,mul
[23337.13|22838.22|23030.13|22972.44|22898.39],23015.26,50176,mul
[23513.46|23387.77|23350.29|23716.57|23198.92],23433.4,50688,mul
[23843.73|24186.0|24386.72|24069.66|23677.81],24032.78,51200,mul
