time,time_avg,tc_num,opr
[245.0|230.28|264.12|277.34|246.74],252.7,1024,modmul
[519.9|539.89|547.39|575.4|521.48],540.81,2048,modmul
[718.26|622.64|601.49|579.83|671.5],638.74,3072,modmul
[673.73|732.9|751.63|754.45|680.32],718.61,4096,modmul
[782.53|779.68|768.71|762.68|871.71],793.06,5120,modmul
[938.39|842.03|832.74|1003.08|868.42],896.93,6144,modmul
[1139.38|1010.47|1274.08|1103.03|1016.47],1108.69,7168,modmul
[976.0|934.98|1015.76|973.64|959.83],972.04,8192,modmul
[1284.5|1245.88|1275.78|1313.74|1337.81],1291.54,9216,modmul
[1352.5|1264.68|1317.38|1240.15|1438.02],1322.55,10240,modmul
[1441.18|1305.4|1750.69|1367.54|1429.71],1458.9,11264,modmul
[1432.98|1441.67|1371.67|1506.34|1431.7],1436.87,12288,modmul
[2162.91|1535.28|1657.69|1523.14|1534.27],1682.66,13312,modmul
[1674.12|1591.94|1730.37|1681.62|1585.55],1652.72,14336,modmul
[1712.22|1717.33|1967.21|1742.84|1865.43],1801.01,15360,modmul
[1736.45|1780.07|1866.54|1796.09|1696.92],1775.21,16384,modmul
[2392.96|2348.34|2324.69|2303.18|2295.16],2332.87,17408,modmul
[2404.32|2486.93|2347.34|2244.8|2645.17],2425.71,18432,modmul
[2408.53|2350.24|2330.49|2338.68|2522.72],2390.13,19456,modmul
[2528.88|2421.11|2632.71|2953.84|2552.71],2617.85,20480,modmul
[2510.36|2632.38|2552.91|2544.39|2467.08],2541.42,21504,modmul
[2647.44|2723.75|2625.45|2657.0|2671.22],2664.97,22528,modmul
[3073.24|2736.34|2841.3|3507.05|3219.69],3075.52,23552,modmul
[2773.26|2829.51|2818.48|2793.89|2773.91],2797.81,24576,modmul
[3195.08|3044.5|3369.81|2978.28|3403.22],3198.18,25600,modmul
[3016.41|2914.58|3605.36|3246.88|3115.26],3179.7,26624,modmul
[3147.6|3664.83|3170.87|3395.06|3302.3],3336.13,27648,modmul
[3501.19|3732.23|3226.86|3913.78|3491.26],3573.06,28672,modmul
[3530.02|3688.96|3598.6|3294.77|4416.71],3705.81,29696,modmul
[3894.38|4012.88|4041.0|3862.29|4844.96],4131.1,30720,modmul
[7779.53|4140.43|5252.53|4119.28|5173.49],5293.05,31744,modmul
[4473.35|4305.42|5037.86|4278.59|4308.62],4480.77,32768,modmul
