time,time_avg,tc_num,opr
[270.67|238.28|236.11|279.6|243.89],253.71,512,modmul
[249.66|289.53|286.6|264.62|257.65],269.61,1024,modmul
[299.55|300.57|297.29|295.91|329.28],304.52,1536,modmul
[336.96|347.7|378.55|339.3|330.85],346.67,2048,modmul
[403.29|433.48|389.35|386.98|441.53],410.93,2560,modmul
[431.39|510.82|443.06|426.61|468.76],456.13,3072,modmul
[471.38|461.4|507.06|516.28|480.3],487.28,3584,modmul
[490.18|487.69|490.01|490.19|511.47],493.91,4096,modmul
[616.98|619.59|628.12|708.86|675.46],649.8,4608,modmul
[648.93|682.39|659.51|712.15|675.9],675.78,5120,modmul
[695.84|716.22|718.69|748.12|748.78],725.53,5632,modmul
[739.89|783.05|725.53|714.21|743.81],741.3,6144,modmul
[773.43|755.7|796.95|1105.54|826.48],851.62,6656,modmul
[923.89|971.55|910.42|877.05|843.5],905.28,7168,modmul
[862.67|901.25|866.2|1090.07|1021.09],948.26,7680,modmul
[981.39|1071.73|932.89|1064.9|976.23],1005.43,8192,modmul
[1311.13|1169.01|1188.29|1154.26|1180.08],1200.55,8704,modmul
[1290.7|1172.87|1200.02|1229.54|1323.29],1243.28,9216,modmul
[1241.73|1411.88|1373.32|1287.67|1253.73],1313.67,9728,modmul
[1285.1|1488.16|1325.6|1265.37|1279.16],1328.68,10240,modmul
[1468.67|1371.68|1326.14|1405.7|1709.86],1456.41,10752,modmul
[1421.91|1332.48|1356.95|1605.17|1338.14],1410.93,11264,modmul
[1670.79|1568.49|1469.28|1487.21|1387.78],1516.71,11776,modmul
[1618.96|1550.84|1442.57|1431.81|1523.83],1513.6,12288,modmul
[1559.03|1582.37|1519.04|1598.31|1503.2],1552.39,12800,modmul
[1576.97|1769.5|1705.37|1569.62|1596.28],1643.55,13312,modmul
[1735.86|1677.38|1846.85|1636.21|2019.6],1783.18,13824,modmul
[1651.46|1712.58|1737.65|1810.55|1680.66],1718.58,14336,modmul
[1723.43|1785.45|1802.46|1707.85|1707.69],1745.38,14848,modmul
[1760.42|1797.67|1914.21|1840.41|1768.54],1816.25,15360,modmul
[1785.08|2000.62|1960.02|1924.09|1813.67],1896.7,15872,modmul
[1866.22|1880.94|1886.25|1843.48|1857.16],1866.81,16384,modmul
[2518.06|2524.77|2611.89|2555.26|2501.89],2542.37,16896,modmul
[2712.23|2595.83|2549.62|2742.83|2624.23],2644.95,17408,modmul
[2713.78|2686.71|2630.59|2870.82|2655.78],2711.54,17920,modmul
[2648.51|2838.03|2657.31|2981.36|2654.39],2755.92,18432,modmul
[2759.71|2896.28|2746.46|2919.26|2938.14],2851.97,18944,modmul
[2939.44|2911.91|2717.09|2784.89|2906.8],2852.03,19456,modmul
[2808.14|2833.41|2877.17|2919.76|2851.41],2857.98,19968,modmul
[2830.4|2969.99|2855.61|2975.89|2839.97],2894.37,20480,modmul
[2955.09|3102.16|2966.21|2935.9|3007.26],2993.32,20992,modmul
[3161.9|3073.74|3026.92|3064.47|3054.45],3076.3,21504,modmul
[3053.1|3074.33|3169.49|3052.25|3033.3],3076.49,22016,modmul
[3122.38|3128.22|3120.88|3108.16|3152.28],3126.38,22528,modmul
[3155.41|3122.37|3090.44|3313.81|3243.36],3185.08,23040,modmul
[3096.4|3369.34|3244.75|3161.22|3243.2],3222.98,23552,modmul
[3164.24|3228.29|3183.61|3300.9|3276.66],3230.74,24064,modmul
[3291.41|3173.81|3220.9|3208.39|3379.28],3254.76,24576,modmul
[3677.13|3515.05|3456.25|3506.33|3506.69],3532.29,25088,modmul
[3608.25|3556.39|3601.18|3582.87|3435.89],3556.92,25600,modmul
[3664.66|3528.08|3659.34|3451.18|3744.05],3609.46,26112,modmul
[3708.3|3742.92|3604.35|3804.44|3618.95],3695.79,26624,modmul
[3743.89|3636.15|3656.27|3766.71|3792.91],3719.19,27136,modmul
[3724.1|3689.1|3830.57|3668.61|3950.33],3772.54,27648,modmul
[3842.87|3802.25|4042.71|4423.02|4011.36],4024.44,28160,modmul
[3921.42|3824.73|3800.85|3727.66|3880.53],3831.04,28672,modmul
[3900.88|3881.92|4191.67|3859.13|4013.33],3969.39,29184,modmul
[3923.06|3906.14|4139.08|4110.48|3837.24],3983.2,29696,modmul
[4117.22|4018.69|3957.62|4166.68|4231.9],4098.42,30208,modmul
[3971.02|4068.57|4038.32|3995.19|4028.84],4020.39,30720,modmul
[4242.94|4012.38|4135.71|4026.19|4171.48],4117.74,31232,modmul
[4128.14|4191.16|4213.56|4235.98|4067.13],4167.19,31744,modmul
[4117.21|4170.3|4288.74|4112.24|4252.09],4188.12,32256,modmul
[4291.01|4172.22|4093.92|4349.6|4132.81],4207.91,32768,modmul
[6363.53|6048.23|6198.02|6222.38|6196.32],6205.7,33280,modmul
[6543.03|6184.23|6185.77|6247.93|6451.04],6322.4,33792,modmul
[6243.22|6252.88|6337.55|6472.82|6318.08],6324.91,34304,modmul
[6336.19|6325.78|6363.86|6342.58|6344.31],6342.54,34816,modmul
[6417.76|6338.34|6440.62|6316.5|6377.79],6378.2,35328,modmul
[6418.02|6470.22|6314.02|6476.45|6363.49],6408.44,35840,modmul
[6633.67|6440.66|6572.85|6313.56|6517.56],6495.66,36352,modmul
[6441.82|6665.89|6605.3|6612.43|6445.55],6554.2,36864,modmul
[7066.93|6651.93|6705.74|6583.38|6915.27],6784.65,37376,modmul
[6693.62|6856.19|6596.93|6842.08|6706.19],6739.0,37888,modmul
[6669.93|6551.72|6813.45|6664.41|6718.78],6683.66,38400,modmul
[6859.46|6684.45|6734.12|6760.19|6942.04],6796.05,38912,modmul
[6804.92|6817.49|6928.38|6972.87|6681.94],6841.12,39424,modmul
[6870.57|6990.76|6785.5|6879.66|6982.38],6901.77,39936,modmul
[7287.81|6719.08|6871.82|6850.84|7346.0],7015.11,40448,modmul
[6916.16|6912.14|6816.76|7249.34|6804.61],6939.8,40960,modmul
[7172.43|7279.79|7399.34|7002.82|7099.9],7190.86,41472,modmul
[7473.74|7433.1|7177.6|7287.66|7168.23],7308.07,41984,modmul
[7192.42|7220.71|7228.21|7270.87|7285.97],7239.64,42496,modmul
[7181.98|7252.44|7320.12|7117.79|7300.44],7234.55,43008,modmul
[7147.48|7422.04|7252.22|7897.98|7522.37],7448.42,43520,modmul
[7410.48|7538.4|7485.05|7412.86|7238.68],7417.09,44032,modmul
[7617.06|7730.91|7497.17|7523.49|7526.34],7578.99,44544,modmul
[7351.19|7548.3|7572.95|7585.52|7446.97],7500.99,45056,modmul
[7554.77|7572.6|7489.04|7438.84|7991.95],7609.44,45568,modmul
[7770.69|7712.91|7679.04|7456.01|7843.71],7692.47,46080,modmul
[7930.99|7612.65|7761.61|7587.64|7769.19],7732.42,46592,modmul
[7667.02|7601.76|7851.05|7736.4|7544.89],7680.22,47104,modmul
[7695.21|7917.37|7700.83|7660.36|7827.86],7760.33,47616,modmul
[8092.46|8083.52|7985.59|8216.11|7793.12],8034.16,48128,modmul
[7727.7|7785.61|8080.74|7907.35|7929.82],7886.24,48640,modmul
[7951.35|7839.73|7906.03|7676.99|7986.6],7872.14,49152,modmul
[8625.44|8570.87|8730.28|8540.18|8754.51],8644.26,49664,modmul
[8553.5|8475.56|8748.6|8438.22|8482.82],8539.74,50176,modmul
[8854.08|8612.98|8746.07|8849.82|8764.5],8765.49,50688,modmul
[8526.37|8782.49|8705.18|8696.22|8854.85],8713.02,51200,modmul
