time,time_avg,tc_num,opr
[454.54|380.93|424.41|391.73|413.28],412.98,128,modexp
[522.34|597.92|545.42|520.1|653.73],567.9,192,modexp
[872.25|825.88|880.09|865.99|880.71],864.98,256,modexp
[1238.84|1374.82|1387.08|1347.69|1202.51],1310.19,320,modexp
[1785.5|1909.46|2107.83|1927.95|2080.27],1962.2,384,modexp
[2760.21|2844.09|2880.92|2815.47|2833.49],2826.84,448,modexp
[3777.79|3642.25|3630.75|3609.92|3506.5],3633.44,512,modexp
[4805.5|4809.11|4783.82|4677.58|4847.65],4784.73,576,modexp
[6427.51|6449.54|6219.3|6520.39|6494.5],6422.25,640,modexp
[8545.47|9341.28|8614.72|8370.18|8711.0],8716.53,704,modexp
[10973.04|11155.52|10795.45|10066.82|10057.19],10609.6,768,modexp
[12646.11|12959.36|12570.35|12523.26|12429.15],12625.65,832,modexp
[15186.79|15252.4|15330.24|15436.42|15457.35],15332.64,896,modexp
[18009.07|17923.12|18670.62|18616.05|17383.24],18120.42,960,modexp
[22538.0|22504.6|22741.88|24778.25|24412.0],23394.95,1024,modexp
[30654.15|29070.93|28958.33|27737.82|28711.8],29026.61,1088,modexp
[36791.55|34972.86|34240.44|33552.16|32302.3],34371.86,1152,modexp
[37288.3|36322.25|36137.16|36535.98|34498.77],36156.49,1216,modexp
[42143.82|39553.71|41178.66|42668.57|43268.23],41762.6,1280,modexp
[48952.93|49801.77|47042.5|46201.69|49250.78],48249.93,1344,modexp
[54574.73|51970.12|51947.83|53053.07|53497.02],53008.55,1408,modexp
[60239.36|59342.61|58363.18|64011.42|60026.01],60396.52,1472,modexp
[70313.54|71433.39|67424.03|66440.62|68172.9],68756.9,1536,modexp
[81582.92|76742.59|76261.41|75956.18|76516.96],77412.01,1600,modexp
[84764.3|87926.89|85174.86|87032.28|94227.68],87825.2,1664,modexp
[94064.83|93584.59|90783.55|95049.45|91384.58],92973.4,1728,modexp
[101640.97|101358.26|102373.37|103800.14|103434.31],102521.41,1792,modexp
[112843.91|112604.46|111073.63|121336.0|121826.63],115936.93,1856,modexp
[131751.08|127892.03|121572.73|130591.09|125034.27],127368.24,1920,modexp
[131931.47|128243.76|129216.32|127173.89|131140.85],129541.26,1984,modexp
[151181.39|157212.78|150912.73|155948.74|160283.71],155107.87,2048,modexp
[172258.04|171187.4|173451.35|166024.18|173157.32],171215.66,2112,modexp
[187207.14|183358.23|179758.46|183052.81|187444.7],184164.27,2176,modexp
[202065.57|193692.34|193870.25|199981.33|199135.71],197749.04,2240,modexp
[206681.67|210564.46|210480.02|213702.58|209809.26],210247.6,2304,modexp
[227211.46|233518.91|231578.26|225000.14|229149.45],229291.64,2368,modexp
[251971.13|248479.23|251029.87|251060.0|245324.27],249572.9,2432,modexp
[266451.94|261785.11|269520.34|268565.57|261610.85],265586.76,2496,modexp
[284689.82|284350.92|279260.15|294088.17|285164.7],285510.75,2560,modexp
[307301.78|307132.71|299840.52|306059.75|318948.91],307856.73,2624,modexp
[357405.98|382495.98|329574.98|331680.54|335328.43],347297.18,2688,modexp
[347117.81|373235.65|360551.57|362220.78|369576.02],362540.37,2752,modexp
[389111.41|383233.5|387986.84|396971.61|383308.46],388122.36,2816,modexp
[414652.05|413952.92|404544.41|423601.41|407847.84],412919.73,2880,modexp
[445193.81|458222.17|505156.79|504445.4|443732.11],471350.06,2944,modexp
[470202.82|477327.87|475057.81|462182.27|469370.36],470828.23,3008,modexp
[499491.51|490824.25|485692.23|503885.73|496055.74],495189.89,3072,modexp
[538621.61|559234.5|542129.05|564742.32|529546.22],546854.74,3136,modexp
[562908.13|549721.17|576647.08|590688.97|565836.14],569160.3,3200,modexp
[592580.64|584548.48|584757.44|602326.16|618465.87],596535.72,3264,modexp
[615618.11|648573.42|626904.97|645816.56|625567.45],632496.1,3328,modexp
[676392.62|669258.58|670097.35|664629.31|681416.79],672358.93,3392,modexp
[707526.57|710592.31|705540.15|700287.95|744539.22],713697.24,3456,modexp
[749938.65|716826.63|722534.99|699855.97|736323.45],725095.94,3520,modexp
[802784.13|769604.02|786798.97|837478.05|910903.8],821513.79,3584,modexp
[881505.8|854823.35|826876.58|859157.25|891512.32],862775.06,3648,modexp
[937213.2|927404.72|904871.53|886158.01|896636.92],910456.88,3712,modexp
[911789.68|923078.38|944762.17|935705.18|939068.17],930880.72,3776,modexp
[989203.09|979553.17|971953.51|993458.8|974556.41],981745.0,3840,modexp
[1061661.51|1021750.11|1075448.2|1074597.71|1162818.72],1079255.25,3904,modexp
[1141327.8|1240631.18|1215918.21|1108654.62|1018989.87],1145104.34,3968,modexp
[992723.87|1090280.03|970365.23|1062432.25|1037119.81],1030584.24,4032,modexp
[1163964.33|1172424.02|1177432.72|1151226.65|1155395.36],1164088.62,4096,modexp
[1215132.71|1297742.57|1355438.4|1220179.36|1205980.78],1258894.76,4160,modexp
[1257446.91|1249781.15|1279139.67|1260507.09|1255803.32],1260535.63,4224,modexp
[1288023.16|1311701.84|1276578.01|1294410.25|1298734.7],1293889.59,4288,modexp
[1427250.38|1492972.34|1377913.98|1431946.75|1414323.19],1428881.33,4352,modexp
[1435207.94|1449448.47|1462899.51|1453762.35|1490293.54],1458322.36,4416,modexp
[1506917.66|1502214.32|1538157.46|1499293.28|1543572.94],1518031.13,4480,modexp
[1497426.15|1559362.33|1552258.76|1567256.42|1559747.88],1547210.31,4544,modexp
[1595750.36|1550110.92|1590470.44|1575184.3|1556732.68],1573649.74,4608,modexp
[1641592.11|1655122.32|1627277.6|1673817.34|1701630.49],1659887.97,4672,modexp
[1698967.15|1750974.72|1717199.31|1731952.91|1758238.6],1731466.54,4736,modexp
[1800217.11|1766053.39|1789363.37|1808028.16|1803076.61],1793347.73,4800,modexp
[1862654.68|1874767.47|1850558.22|1861491.19|1912447.93],1872383.9,4864,modexp
[1950632.84|1936321.89|1946909.1|1943524.37|1977278.42],1950933.32,4928,modexp
[2010942.3|2064887.93|2039607.08|2023577.57|2004510.5],2028705.08,4992,modexp
[2085559.2|2059495.0|2117100.58|2114136.67|2150553.81],2105369.05,5056,modexp
[2190917.85|2225617.07|2195510.96|2191383.82|2151285.92],2190943.12,5120,modexp
[2242394.48|2226550.86|2301720.57|2264929.2|2234600.08],2254039.04,5184,modexp
[2304540.43|2363653.48|2330732.16|2323246.64|2366339.97],2337702.54,5248,modexp
[2423960.82|2419965.36|2396636.23|2425336.27|2365813.33],2406342.4,5312,modexp
[2479322.98|2530952.6|2488117.54|2495588.27|2535859.82],2505968.24,5376,modexp
[2606885.87|2628207.85|2638560.85|2579085.41|2615304.5],2613608.9,5440,modexp
[2621589.73|2607967.28|2678716.22|2660478.76|2692400.66],2652230.53,5504,modexp
[2740940.61|2748333.32|2802543.06|2805861.46|2744178.92],2768371.47,5568,modexp
[2879360.28|2862305.12|2896217.57|2823573.77|2889380.42],2870167.43,5632,modexp
[3000781.99|2998785.23|3024495.59|2966936.43|2926829.39],2983565.73,5696,modexp
[3061573.32|3101676.91|3059710.91|3164826.5|3007829.46],3079123.42,5760,modexp
[3222211.16|3160865.35|3103335.86|3150886.16|3202146.27],3167888.96,5824,modexp
[3260128.29|3292483.21|3257572.54|3267802.29|3163528.6],3248302.99,5888,modexp
[3335342.13|3342224.59|3455647.47|3436785.21|3357793.8],3385558.64,5952,modexp
[3571005.2|3542448.57|3477338.6|3474982.08|3607875.66],3534730.02,6016,modexp
[3607946.81|3632831.1|3665833.0|3629685.8|3651028.24],3637464.99,6080,modexp
[3703164.79|3755241.26|3808975.73|3831970.05|4129760.28],3845822.42,6144,modexp
[3766329.19|3802926.96|3737981.31|3763072.17|3740319.83],3762125.89,6208,modexp
[3906517.12|3893159.59|3849992.74|3878612.77|3944438.0],3894544.04,6272,modexp
[4030092.56|3994549.11|4070514.59|4011714.22|4177378.21],4056849.74,6336,modexp
[4660836.41|4774088.06|4201856.02|4428529.59|4116155.96],4436293.21,6400,modexp
[4199741.89|4272687.92|4262790.13|4397112.84|4425172.15],4311500.99,6464,modexp
