time,time_avg,tc_num,opr
[237.28|230.02|312.32|241.91|236.94],251.69,512,sqr
[244.27|240.97|240.42|241.0|244.07],242.15,1024,sqr
[261.45|248.97|251.63|249.64|249.59],252.26,1536,sqr
[265.76|264.19|289.5|267.09|260.37],269.38,2048,sqr
[293.29|278.33|324.73|297.79|311.67],301.16,2560,sqr
[299.81|296.37|302.4|295.27|299.76],298.72,3072,sqr
[353.06|330.76|319.27|320.61|319.69],328.68,3584,sqr
[327.21|347.98|325.15|318.76|373.88],338.6,4096,sqr
[370.47|368.75|397.22|388.01|430.44],390.98,4608,sqr
[407.36|454.93|422.35|400.92|396.29],416.37,5120,sqr
[447.72|483.44|432.27|424.15|451.86],447.89,5632,sqr
[469.12|472.49|516.91|463.53|526.9],489.79,6144,sqr
[501.45|479.52|515.5|512.47|505.7],502.93,6656,sqr
[528.02|532.8|532.76|546.39|534.69],534.93,7168,sqr
[635.92|598.13|583.41|585.48|577.83],596.15,7680,sqr
[476.15|501.56|475.08|564.86|485.77],500.68,8192,sqr
[741.25|667.17|702.72|653.32|697.66],692.42,8704,sqr
[711.49|817.47|716.8|875.9|707.38],765.81,9216,sqr
[747.98|754.44|762.06|740.01|841.42],769.18,9728,sqr
[955.09|898.58|804.65|790.37|805.62],850.86,10240,sqr
[853.73|886.45|900.1|850.11|892.48],876.57,10752,sqr
[923.65|905.77|886.76|900.25|999.29],923.14,11264,sqr
[980.74|977.67|980.71|967.72|1069.54],995.28,11776,sqr
[1035.6|1046.57|1086.34|1049.83|1092.37],1062.14,12288,sqr
[1115.79|1120.38|1135.14|1086.56|1190.72],1129.72,12800,sqr
[1168.63|1187.55|1224.04|1345.53|1198.81],1224.91,13312,sqr
[1275.02|1259.41|1204.79|1274.29|1202.75],1243.25,13824,sqr
[1265.15|1320.27|1312.76|1392.82|1421.13],1342.43,14336,sqr
[1394.29|1445.34|1377.7|1407.16|1365.22],1397.94,14848,sqr
[1468.28|1431.3|1462.82|1443.89|1650.51],1491.36,15360,sqr
[1644.49|1597.96|1653.38|1567.65|1518.41],1596.38,15872,sqr
[941.25|880.96|1070.08|888.87|882.67],932.77,16384,sqr
[1732.38|1706.89|1671.01|1658.09|1848.17],1723.31,16896,sqr
[1918.41|1780.28|1729.5|1861.45|1914.5],1840.83,17408,sqr
[2093.52|1847.89|2068.24|1811.55|1980.94],1960.43,17920,sqr
[2070.58|1952.1|1974.11|1947.78|1887.2],1966.35,18432,sqr
[2060.87|2094.3|2011.94|2025.11|2087.73],2055.99,18944,sqr
[2198.72|2198.71|2087.2|2191.45|2154.84],2166.18,19456,sqr
[2199.12|2274.8|2266.92|2326.97|2404.46],2294.45,19968,sqr
[2394.24|2288.85|2617.35|2634.17|2318.45],2450.61,20480,sqr
[2443.83|2468.61|2479.48|2474.97|2400.88],2453.55,20992,sqr
[2579.2|2751.04|2741.4|2544.46|2715.64],2666.35,21504,sqr
[2589.26|2696.32|2771.91|2753.79|2725.28],2707.31,22016,sqr
[2768.56|2713.29|2936.32|2741.94|2747.97],2781.62,22528,sqr
[3045.04|2767.31|2881.54|2891.64|2852.24],2887.55,23040,sqr
[2996.85|3044.55|3041.89|2951.56|3116.09],3030.19,23552,sqr
[3072.29|3055.27|3107.16|3075.11|3228.0],3107.57,24064,sqr
[3182.11|3234.27|3185.18|3139.91|3234.19],3195.13,24576,sqr
[3332.36|3483.3|3368.98|3189.21|3368.68],3348.51,25088,sqr
[3437.49|3457.04|3492.27|3310.53|3454.5],3430.37,25600,sqr
[3711.2|3618.57|3535.73|3720.21|3792.02],3675.55,26112,sqr
[3641.62|3626.68|3731.1|3620.31|3591.44],3642.23,26624,sqr
[4284.39|3894.33|3749.49|4019.75|3904.57],3970.51,27136,sqr
[3859.36|4110.39|3891.43|3886.99|4045.93],3958.82,27648,sqr
[4095.78|4206.28|4150.81|3994.1|4052.15],4099.82,28160,sqr
[4205.28|4262.67|4274.6|4269.49|4312.34],4264.88,28672,sqr
[4278.13|4303.22|4331.64|4312.94|4445.06],4334.2,29184,sqr
[4447.74|4546.02|4493.14|4597.1|4404.3],4497.66,29696,sqr
[4716.06|4626.1|4582.26|4795.64|4593.9],4662.79,30208,sqr
[4809.12|4804.65|4788.18|4961.62|4713.55],4815.42,30720,sqr
[4897.22|5033.96|4896.9|5153.3|4795.27],4955.33,31232,sqr
[4963.25|4956.94|4989.54|5339.69|4976.35],5045.15,31744,sqr
[5205.38|5159.77|5088.69|5219.82|5189.77],5172.69,32256,sqr
[2064.48|2193.25|2184.91|2027.3|2005.42],2095.07,32768,sqr
[5613.78|5579.59|5608.2|5472.36|6364.96],5727.78,33280,sqr
[5858.85|5617.06|5739.14|5844.75|6126.43],5837.25,33792,sqr
[6259.57|7242.37|6056.71|5930.95|6090.68],6316.06,34304,sqr
[6076.13|6110.86|6125.53|6263.75|5984.8],6112.21,34816,sqr
[6230.19|6182.08|6448.44|6604.96|6499.07],6392.95,35328,sqr
[6582.27|6308.47|6588.81|6866.73|6293.09],6527.87,35840,sqr
[6609.42|6648.05|6708.17|6788.35|6490.41],6648.88,36352,sqr
[6578.84|6880.66|7198.24|6647.66|6682.3],6797.54,36864,sqr
[7095.7|6934.97|7203.01|6867.89|6874.98],6995.31,37376,sqr
[7267.61|6930.73|7247.31|7219.28|7070.94],7147.17,37888,sqr
[7377.75|7510.78|7268.43|7239.73|7559.17],7391.17,38400,sqr
[7313.87|7661.61|7530.94|7585.02|7324.44],7483.18,38912,sqr
[7817.63|7869.36|7667.28|7600.31|7499.84],7690.88,39424,sqr
[8051.56|7879.32|7651.31|7906.17|7790.91],7855.85,39936,sqr
[7984.92|8180.42|7984.44|8008.84|7904.79],8012.68,40448,sqr
[7870.54|8299.31|8177.11|8256.89|8598.6],8240.49,40960,sqr
[8411.02|8514.7|8505.99|8397.75|8868.19],8539.53,41472,sqr
[8483.59|8611.62|8923.01|8537.98|8408.32],8592.9,41984,sqr
[8842.55|8724.34|8675.87|8897.48|8725.24],8773.1,42496,sqr
[9074.62|9111.23|9188.45|8958.85|8929.11],9052.45,43008,sqr
[9352.15|9122.44|9475.15|9110.01|9300.25],9272.0,43520,sqr
[9403.8|9480.76|9451.75|9404.17|9346.01],9417.3,44032,sqr
[9465.82|9796.98|9673.56|9656.13|9660.9],9650.68,44544,sqr
[9928.87|9983.17|10131.16|9869.8|9851.28],9952.86,45056,sqr
[10225.8|9946.31|10125.03|9963.74|9829.81],10018.14,45568,sqr
[10295.2|10013.27|10924.52|10282.22|10158.83],10334.81,46080,sqr
[10445.36|10352.39|10300.61|10448.73|10661.74],10441.77,46592,sqr
[10457.88|10703.43|10429.97|10785.81|10562.6],10587.94,47104,sqr
[10836.45|10945.82|10815.02|11158.95|10830.8],10917.41,47616,sqr
[11217.28|11084.0|11240.64|11143.38|10988.77],11134.81,48128,sqr
[11441.16|11562.62|11325.64|11254.88|11317.66],11380.39,48640,sqr
[11787.6|11600.38|11736.71|11626.21|11719.1],11694.0,49152,sqr
[12250.13|11810.59|11651.17|11626.15|11517.3],11771.07,49664,sqr
[12367.84|12025.07|12343.23|12092.47|11984.63],12162.65,50176,sqr
[12229.12|12329.47|12190.48|12139.32|12263.68],12230.41,50688,sqr
[12520.4|12524.22|12434.59|12540.39|12330.39],12470.0,51200,sqr
