time,time_avg,tc_num,opr
[794.71|450.2|429.19|424.67|483.11],516.38,1024,mul
[448.42|505.23|436.47|506.1|435.09],466.26,2048,mul
[529.48|555.63|553.61|594.64|610.9],568.85,3072,mul
[547.66|539.52|507.58|620.59|555.09],554.09,4096,mul
[694.2|652.95|646.22|676.71|629.51],659.92,5120,mul
[1137.38|696.11|730.4|787.58|846.01],839.5,6144,mul
[872.29|956.52|972.58|800.32|882.58],896.86,7168,mul
[1142.19|982.68|868.0|827.89|881.46],940.44,8192,mul
[956.39|1482.25|1070.53|948.45|960.61],1083.65,9216,mul
[1226.76|1423.4|1101.94|1123.95|1051.36],1185.48,10240,mul
[1302.9|1428.9|1506.29|1246.72|1506.12],1398.19,11264,mul
[1376.39|1337.13|1581.7|1828.39|1579.52],1540.63,12288,mul
[2107.01|1799.65|1954.14|1614.07|1484.15],1791.8,13312,mul
[2412.63|2405.91|2243.43|1901.3|2272.38],2247.13,14336,mul
[2051.07|2586.58|1860.59|1850.62|1749.3],2019.63,15360,mul
[1989.88|2046.91|2127.06|2340.52|3032.84],2307.44,16384,mul
[2185.54|2667.99|2197.28|2173.99|2161.83],2277.33,17408,mul
[2844.64|2320.92|2284.78|2271.33|2391.69],2422.67,18432,mul
[3260.44|3288.11|4115.14|2623.84|2528.08],3163.12,19456,mul
[2738.29|3184.68|2778.51|3313.89|3577.65],3118.6,20480,mul
[3227.24|2934.82|4067.46|2939.35|3661.8],3366.13,21504,mul
[3165.45|4104.23|3823.54|4147.76|3843.09],3816.81,22528,mul
[3501.87|3386.28|3407.25|3566.21|3393.86],3451.09,23552,mul
[3705.98|3743.34|3731.26|3676.86|4634.59],3898.41,24576,mul
[4962.72|3934.75|4002.63|4060.15|4227.88],4237.63,25600,mul
[4347.22|4548.19|4185.88|4214.94|4324.02],4324.05,26624,mul
[4516.48|5357.2|4599.51|4463.02|4543.15],4695.87,27648,mul
[4942.07|5605.97|4925.43|4841.61|6142.53],5291.52,28672,mul
[6487.34|7129.13|5718.25|7338.42|6836.19],6701.87,29696,mul
[7200.66|7275.25|8311.13|7196.26|7222.78],7441.22,30720,mul
[7630.54|8422.0|8544.64|8208.44|6852.87],7931.7,31744,mul
[6699.22|6834.35|6901.08|11155.33|7853.37],7888.67,32768,mul
[7938.52|6703.53|6395.22|6685.99|6594.44],6863.54,33792,mul
[8834.77|6711.29|8517.69|7901.97|6842.83],7761.71,34816,mul
[9156.6|8563.52|9388.59|7589.39|8791.08],8697.84,35840,mul
[7734.62|9018.33|7746.52|9500.63|7451.08],8290.24,36864,mul
[7931.65|7955.51|10111.9|8140.2|8180.64],8463.98,37888,mul
[8621.78|8313.73|8659.25|8548.67|8534.41],8535.57,38912,mul
[11166.81|10759.2|10900.79|10514.98|8991.3],10466.62,39936,mul
[9111.88|9187.43|11697.86|9325.3|9073.61],9679.22,40960,mul
[12015.25|11661.96|11713.7|9597.58|9829.35],10963.57,41984,mul
[10078.7|10111.97|10368.41|10077.66|11328.97],10393.14,43008,mul
[11043.51|10963.51|13078.66|10587.01|10577.56],11250.05,44032,mul
[11009.92|10995.55|11327.84|11184.93|11159.68],11135.58,45056,mul
[12773.43|12186.67|13351.69|11698.12|11574.83],12316.95,46080,mul
[12200.94|14648.44|12533.51|11981.23|11832.21],12639.27,47104,mul
[12324.08|15698.35|12558.69|12484.61|12470.99],13107.34,48128,mul
[16239.25|13690.09|12779.18|15108.15|15548.71],14673.08,49152,mul
[18684.38|18119.25|15627.55|17987.59|16583.06],17400.37,50176,mul
[17655.98|17588.22|14155.83|17255.52|14109.53],16153.02,51200,mul
[14913.19|14669.98|17339.8|16168.37|17475.97],16113.46,52224,mul
[16147.88|16289.62|15787.86|15653.36|15477.73],15871.29,53248,mul
[19342.41|15767.21|17792.24|15376.63|18968.4],17449.38,54272,mul
[16580.74|16309.76|16296.86|16207.9|16184.68],16315.99,55296,mul
[17923.11|16989.28|16756.21|16669.65|16746.15],17016.88,56320,mul
[22659.75|18000.8|17486.98|16927.61|17259.38],18466.9,57344,mul
[17885.04|22809.45|17847.87|17843.91|18072.07],18891.67,58368,mul
[18853.24|19106.2|18834.14|18494.7|18418.01],18741.26,59392,mul
[21201.28|19695.89|21661.69|19027.99|23448.92],21007.15,60416,mul
[20056.79|20453.54|23963.81|19790.22|19833.09],20819.49,61440,mul
[20827.27|20602.03|24958.96|20434.37|20349.18],21434.36,62464,mul
[21276.5|20861.39|21006.83|21057.42|21068.85],21054.2,63488,mul
[21901.74|22565.7|21777.38|22280.1|21532.93],22011.57,64512,mul
[27118.93|22525.22|22458.86|22573.48|22524.11],23440.12,65536,mul
[23257.97|23607.39|22826.44|28379.94|23487.35],24311.82,66560,mul
[29606.6|27101.86|24654.41|23945.61|23707.78],25803.25,67584,mul
[30165.08|29741.58|24185.15|24335.31|24396.24],26564.67,68608,mul
[25341.41|29449.93|25044.64|25169.95|28925.11],26786.21,69632,mul
[25993.78|26541.49|31907.09|25870.31|25723.15],27207.16,70656,mul
[26776.47|28121.24|26526.62|26444.87|26867.32],26947.3,71680,mul
[27572.84|32424.98|27465.39|27319.32|27273.15],28411.14,72704,mul
[28629.9|28404.7|27845.62|28175.37|27872.19],28185.56,73728,mul
[29100.0|28867.91|31943.42|31911.42|28581.35],30080.82,74752,mul
[30369.78|30186.7|29646.8|29413.81|35180.74],30959.57,75776,mul
[32695.94|30689.47|31049.14|31836.19|30450.86],31344.32,76800,mul
[31496.68|31387.43|31472.55|35560.04|31201.14],32223.57,77824,mul
[36348.06|32350.17|34510.41|32452.02|34158.18],33963.77,78848,mul
[34433.44|33063.77|32650.36|36109.74|32888.73],33829.21,79872,mul
[33951.17|33815.03|33357.37|33582.9|36043.78],34150.05,80896,mul
[36274.21|35511.11|34528.22|34306.48|34578.79],35039.76,81920,mul
[35856.9|35347.09|35047.21|39392.02|39261.36],36980.92,82944,mul
[36435.03|36073.64|36033.98|35898.27|36118.4],36111.86,83968,mul
[37535.25|37204.17|39368.31|36718.76|37206.93],37606.68,84992,mul
[38480.09|37926.72|41079.76|37687.94|38037.0],38642.3,86016,mul
[39600.71|38898.97|45179.92|41681.98|38533.63],40779.04,87040,mul
[40547.69|40991.88|48270.58|42725.44|41064.76],42720.07,88064,mul
[41015.3|40691.91|43070.84|43675.7|40482.64],41787.28,89088,mul
[41936.35|41454.32|41322.99|41283.41|42078.61],41615.14,90112,mul
[42711.26|46878.05|42132.14|49959.7|43400.68],45016.37,91136,mul
[44340.31|50092.55|43766.5|47741.97|45626.59],46313.58,92160,mul
[45875.46|45645.32|46682.14|50852.6|45501.81],46911.47,93184,mul
[47526.49|55928.73|50571.79|45607.36|45168.21],48960.52,94208,mul
[46291.29|46314.78|49752.15|47567.24|50189.61],48023.01,95232,mul
[55077.92|53052.54|49406.54|46983.36|49909.77],50886.03,96256,mul
[48069.31|53419.09|49202.13|48255.87|58221.2],51433.52,97280,mul
[57741.9|61295.71|52725.78|53034.07|50725.23],55104.54,98304,mul
[53129.9|53490.5|53456.47|54299.97|53372.47],53549.86,99328,mul
[54941.1|52803.79|60279.24|57220.8|55876.61],56224.31,100352,mul
[57690.34|58644.89|65236.86|55920.89|53318.11],58162.22,101376,mul
[53058.99|53844.33|52982.01|56038.84|55664.79],54317.79,102400,mul
