time,time_avg,tc_num,opr
[15289.49|15540.18|16043.91|18505.52|16149.75],16305.77,77824,modexp
[15541.31|15798.68|15681.17|15680.85|15655.32],15671.47,78848,modexp
[15601.79|15738.7|15573.69|15455.45|16281.88],15730.3,79872,modexp
[15926.07|15980.04|15912.32|15638.84|15444.17],15780.29,80896,modexp
[16495.13|16117.54|16340.53|15458.01|15923.64],16066.97,81920,modexp
[17296.23|17847.11|16687.26|16437.26|16465.14],16946.6,82944,modexp
[16996.67|17520.03|16710.81|16438.87|16429.44],16819.16,83968,modexp
[16885.95|17323.52|21463.72|16636.02|16349.54],17731.75,84992,modexp
[16802.82|18033.79|16605.83|16477.94|16409.57],16865.99,86016,modexp
[17466.54|17166.86|17750.28|16933.49|16596.39],17182.71,87040,modexp
[16986.4|17506.14|17966.09|17145.35|16890.27],17298.85,88064,modexp
[17063.49|17763.19|18059.75|17093.06|17409.18],17477.73,89088,modexp
[17184.01|17693.23|17249.32|17658.78|17538.0],17464.67,90112,modexp
[17662.95|18349.66|17583.33|17890.73|17950.92],17887.52,91136,modexp
[17557.81|18170.59|17616.25|17994.08|17675.59],17802.86,92160,modexp
[18650.92|18418.15|17651.9|18474.16|17817.91],18202.61,93184,modexp
[17914.72|18262.7|17867.01|18471.99|17753.14],18053.91,94208,modexp
[18059.45|18612.54|18453.99|18193.34|20110.13],18685.89,95232,modexp
[18332.48|18598.96|18164.16|18219.07|17991.82],18261.3,96256,modexp
[17961.45|18526.1|18277.79|18848.18|18184.45],18359.59,97280,modexp
[18935.73|18603.19|18185.89|18892.17|18240.61],18571.52,98304,modexp
[20344.82|20832.32|20189.56|21163.24|20633.62],20632.71,99328,modexp
[20233.45|21114.64|20265.37|20710.49|20022.61],20469.31,100352,modexp
[20697.23|20678.33|21336.66|20486.98|20151.58],20670.16,101376,modexp
[20953.88|20803.78|20947.19|21616.62|20339.02],20932.1,102400,modexp
