time,time_avg,tc_num,opr
[357.48|268.13|241.86|230.7|234.46],266.53,512,mul_recursive
[256.25|281.62|295.0|250.11|249.45],266.49,1024,mul_recursive
[306.49|260.79|242.17|240.02|247.05],259.3,1536,mul_recursive
[299.28|323.05|251.94|266.43|251.63],278.47,2048,mul_recursive
[330.8|315.75|312.95|342.89|302.34],320.95,2560,mul_recursive
[317.66|313.29|314.69|323.74|329.33],319.74,3072,mul_recursive
[333.91|331.5|373.2|337.22|333.29],341.82,3584,mul_recursive
[345.98|344.42|343.85|341.63|416.2],358.42,4096,mul_recursive
[463.93|482.56|418.59|414.67|419.52],439.85,4608,mul_recursive
[434.67|430.79|445.11|435.75|438.62],436.99,5120,mul_recursive
[511.44|451.99|533.2|447.52|446.94],478.22,5632,mul_recursive
[463.13|466.28|455.38|489.4|493.96],473.63,6144,mul_recursive
[496.27|495.75|494.35|543.58|492.04],504.4,6656,mul_recursive
[600.4|509.03|512.81|491.64|624.37],547.65,7168,mul_recursive
[566.12|567.71|504.33|494.46|527.45],532.01,7680,mul_recursive
[591.24|524.4|510.42|514.83|512.82],530.74,8192,mul_recursive
[726.92|757.63|735.72|835.8|767.0],764.61,8704,mul_recursive
[805.03|759.19|828.53|762.28|784.62],787.93,9216,mul_recursive
[778.79|822.46|795.22|760.17|813.68],794.06,9728,mul_recursive
[793.51|822.32|827.31|891.28|837.68],834.42,10240,mul_recursive
[808.84|831.89|830.5|870.73|884.45],845.28,10752,mul_recursive
[816.5|814.81|811.37|959.28|809.95],842.38,11264,mul_recursive
[848.83|846.42|891.05|967.14|866.72],884.03,11776,mul_recursive
[870.9|865.97|920.95|856.29|919.12],886.65,12288,mul_recursive
[934.3|924.27|927.88|958.17|958.18],940.56,12800,mul_recursive
[1053.43|1181.19|984.74|1000.15|985.31],1040.96,13312,mul_recursive
[969.53|1000.58|953.96|981.48|1062.06],993.52,13824,mul_recursive
[974.32|978.38|974.12|1276.62|1074.65],1055.62,14336,mul_recursive
[1007.69|1132.3|1145.71|1170.76|989.65],1089.22,14848,mul_recursive
[1186.76|1213.87|1020.07|1017.3|1018.04],1091.21,15360,mul_recursive
[1096.36|1062.24|1046.07|1027.89|1134.56],1073.42,15872,mul_recursive
[1099.98|1176.86|1046.55|1085.26|1053.16],1092.36,16384,mul_recursive
[1843.01|1897.26|1842.08|1785.8|1692.67],1812.16,16896,mul_recursive
[1744.14|1949.93|1703.78|1778.01|1760.59],1787.29,17408,mul_recursive
[1729.41|1715.82|1861.41|1776.12|1776.81],1771.91,17920,mul_recursive
[1726.47|1775.46|1738.49|1771.67|1719.58],1746.33,18432,mul_recursive
[1865.02|1808.59|1936.87|1807.46|1809.27],1845.44,18944,mul_recursive
[1765.06|1894.09|1841.34|1831.26|1795.75],1825.5,19456,mul_recursive
[1991.6|1790.97|1810.91|1851.8|1833.56],1855.77,19968,mul_recursive
[1894.66|1909.08|1911.95|1892.04|1832.06],1887.96,20480,mul_recursive
[1955.82|2058.51|1893.76|1883.06|1857.65],1929.76,20992,mul_recursive
[1914.31|2029.69|2121.4|1953.4|1914.95],1986.75,21504,mul_recursive
[2541.4|2245.41|2018.21|1891.92|2205.97],2180.58,22016,mul_recursive
[2173.45|2167.63|2182.46|2160.08|2549.33],2246.59,22528,mul_recursive
[2255.57|2209.02|2219.77|2232.67|2162.0],2215.81,23040,mul_recursive
[2189.01|2196.37|2651.71|2231.87|2227.68],2299.33,23552,mul_recursive
[2215.23|2210.97|2260.19|2197.21|2245.53],2225.83,24064,mul_recursive
[2347.87|2265.2|2241.98|2297.33|2282.04],2286.88,24576,mul_recursive
[2482.31|2502.94|2478.53|2673.61|2498.09],2527.1,25088,mul_recursive
[2501.8|2505.21|2487.43|2477.8|2467.49],2487.95,25600,mul_recursive
[2218.99|2435.26|2320.12|2238.81|2354.11],2313.46,26112,mul_recursive
[2287.98|2280.56|2454.41|2271.7|2275.94],2314.12,26624,mul_recursive
[2353.09|2341.36|2366.43|2416.18|2356.45],2366.7,27136,mul_recursive
[2320.07|2331.65|2273.3|2414.79|2308.14],2329.59,27648,mul_recursive
[2293.58|2452.33|2423.25|2358.03|2343.54],2374.15,28160,mul_recursive
[2440.19|2496.41|2357.29|2356.68|2416.32],2413.38,28672,mul_recursive
[2573.26|2476.93|2438.72|2430.7|2534.0],2490.72,29184,mul_recursive
[2442.55|2488.52|2462.9|2474.3|2482.83],2470.22,29696,mul_recursive
[2478.89|2452.26|2702.01|2756.94|2575.7],2593.16,30208,mul_recursive
[2443.49|2632.09|2472.57|2480.3|2453.21],2496.33,30720,mul_recursive
[2680.53|2790.52|2573.28|2499.07|2668.16],2642.31,31232,mul_recursive
